timestamp_utc,market_id,gross_demand_mw,wind_mw,solar_mw,net_load_mw,market_scale_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h3_mw,forecast_gross_h6_mw,forecast_gross_h12_mw,forecast_net_h1_mw,forecast_net_h3_mw,forecast_net_h6_mw,forecast_net_h12_mw
2025-02-05 19:00:00+00:00,CAISO_NP15,25368,2207,12272,10889,33983.0,2025-02-05T19:00:00Z,causal-ridge-shortlag-v2,True,24840.07750457484,24065.058475068916,24977.205209466054,23862.140617082798,10130.24826518833,11786.399295896696,18733.224486906198,20756.071054915625
2025-02-05 19:00:00+00:00,ISONE_NEMA,13404,371,582,12451,18007.25,2025-02-05T19:00:00Z,causal-ridge-shortlag-v2,True,14190.315150302278,16023.454349345138,16714.630271031743,12969.799933389972,13308.395111228461,15347.90793180831,16208.94945808111,12473.128070320814
2025-02-05 19:00:00+00:00,MISO_MINN_HUB,80963,10550,2699,67714,101249.75,2025-02-05T19:00:00Z,causal-ridge-shortlag-v2,True,80838.83475276096,79708.67638043914,77466.86694354967,76079.77123331129,67607.7855177236,66088.78860317198,65423.84619211999,65031.837610057824
2025-02-05 19:00:00+00:00,SPP_NORTH_HUB,35710,10212,323,25175,46366.75,2025-02-05T19:00:00Z,causal-ridge-shortlag-v2,True,35449.965242809034,35008.445997088005,34289.345548612146,32894.91500835403,23907.202324898342,22397.759280635437,20824.540959220005,18975.861411676553
2025-02-05 20:00:00+00:00,CAISO_NP15,24851,2139,11928,10784,33983.0,2025-02-05T20:00:00Z,causal-ridge-shortlag-v2,True,24690.109087821773,24915.91026090082,25982.500141470737,21682.384218819378,11152.04275339482,14546.918840685086,21603.415255435444,19762.02850636927
2025-02-05 20:00:00+00:00,ISONE_NEMA,14389,349,356,13684,18007.25,2025-02-05T20:00:00Z,causal-ridge-shortlag-v2,True,15611.385329045013,17341.966309262334,16323.612914788304,13134.572964010615,15087.55596794836,17007.77685490481,15966.009492948531,12692.456866194718
2025-02-05 20:00:00+00:00,MISO_MINN_HUB,80854,10188,2000,68666,101249.75,2025-02-05T20:00:00Z,causal-ridge-shortlag-v2,True,80618.72780661608,79482.15416582361,77348.93046698812,77034.73295670579,68536.14708577209,68044.90907024934,67020.42316412102,66700.82779871667
2025-02-05 20:00:00+00:00,SPP_NORTH_HUB,35443,11512,318,23613,46366.75,2025-02-05T20:00:00Z,causal-ridge-shortlag-v2,True,35212.5830030169,34766.293979553884,33969.362706326494,33126.81743209332,22545.359260919206,21271.785206010933,19816.369762302824,18968.524546198536
2025-02-05 21:00:00+00:00,CAISO_NP15,24448,2072,11568,10808,33983.0,2025-02-05T21:00:00Z,causal-ridge-shortlag-v2,True,24399.063375554062,25145.409521251368,26285.661566971667,21270.56751021508,11469.557941233188,15940.877397719154,22768.95269514062,20062.22488861639
2025-02-05 21:00:00+00:00,ISONE_NEMA,16465,351,72,16042,18007.25,2025-02-05T21:00:00Z,causal-ridge-shortlag-v2,True,18285.993326201453,19265.253259473873,16254.499032637164,13727.665586246692,18052.884606927582,19122.29509409926,15925.70256873572,13278.60482087258
2025-02-05 21:00:00+00:00,MISO_MINN_HUB,80874,10110,1398,69366,101249.75,2025-02-05T21:00:00Z,causal-ridge-shortlag-v2,True,80643.69452829461,79239.72124294091,76175.05408869947,76602.8132197106,69115.62395535865,68142.20011092759,65725.43311300973,65584.23766724596
2025-02-05 21:00:00+00:00,SPP_NORTH_HUB,35217,11712,264,23241,46366.75,2025-02-05T21:00:00Z,causal-ridge-shortlag-v2,True,34996.42824265381,34455.28127864494,33462.98008748626,33475.332010364495,22801.300564026064,21926.483993711656,20425.32968559221,20287.1996643381
2025-02-05 22:00:00+00:00,CAISO_NP15,23875,1970,11020,10885,33983.0,2025-02-05T22:00:00Z,causal-ridge-shortlag-v2,True,24054.435352959605,25264.443814453836,26231.264858748018,21636.749778050194,12302.900660755313,17228.655877896388,23360.668233701894,20368.347419935388
2025-02-05 22:00:00+00:00,ISONE_NEMA,17682,403,5,17274,18007.25,2025-02-05T22:00:00Z,causal-ridge-shortlag-v2,True,18027.75005276863,17464.323637145415,14678.393144781432,14380.927253491707,17626.82982666128,17044.946009834373,14164.00526520603,13888.122327729445
2025-02-05 22:00:00+00:00,MISO_MINN_HUB,81516,9255,880,71381,101249.75,2025-02-05T22:00:00Z,causal-ridge-shortlag-v2,True,81860.09169350158,80338.09462528788,74835.75137039645,75153.28107797641,72216.83893728684,70488.21751365498,64333.54869343154,64174.49557371874
2025-02-05 22:00:00+00:00,SPP_NORTH_HUB,35233,11059,245,23929,46366.75,2025-02-05T22:00:00Z,causal-ridge-shortlag-v2,True,35163.384766414565,34631.68854597403,33352.40575357549,33564.33197662861,23963.69730505149,23349.757481972352,21625.04403599309,21395.878548269746
2025-02-05 23:00:00+00:00,CAISO_NP15,23497,1830,10339,11328,33983.0,2025-02-05T23:00:00Z,causal-ridge-shortlag-v2,True,23866.660489452785,24996.550172001014,25512.862048252264,21749.684296792493,13176.08832905902,18488.541836376662,23867.98672545589,19930.306012019984
2025-02-05 23:00:00+00:00,ISONE_NEMA,17900,496,5,17399,18007.25,2025-02-05T23:00:00Z,causal-ridge-shortlag-v2,True,17596.265407335664,16394.766183810112,13611.986709928418,15374.25565055028,17046.03914946085,15803.971943705135,12921.384870998256,14793.420026006417
2025-02-05 23:00:00+00:00,MISO_MINN_HUB,82793,8340,94,74359,101249.75,2025-02-05T23:00:00Z,causal-ridge-shortlag-v2,True,83408.51619622903,81139.09642291696,73792.18479016625,73360.48754176927,75531.0250061505,72364.13345853522,64358.05685735644,63127.89881947333
2025-02-05 23:00:00+00:00,SPP_NORTH_HUB,35417,10014,136,25267,46366.75,2025-02-05T23:00:00Z,causal-ridge-shortlag-v2,True,35425.07307115224,34672.55144282997,32898.09804267838,33576.23115637016,25599.007404246793,24875.93760847732,22696.492813826844,22667.42604903113
2025-02-06 00:00:00+00:00,CAISO_NP15,22771,1792,9520,11459,33983.0,2025-02-06T00:00:00Z,causal-ridge-shortlag-v2,True,22771.94110701585,23795.303118251166,24694.963835876202,21760.175540141696,13184.066255016374,18843.78239161825,23743.25125153988,18274.58484323799
2025-02-06 00:00:00+00:00,ISONE_NEMA,17742,552,5,17185,18007.25,2025-02-06T00:00:00Z,causal-ridge-shortlag-v2,True,17295.34607428907,15771.714176320691,13573.998243375423,14622.387418830918,16711.161749017938,15141.944811036383,12882.54351654684,13859.092752231114
2025-02-06 00:00:00+00:00,MISO_MINN_HUB,82980,7194,2,75784,101249.75,2025-02-06T00:00:00Z,causal-ridge-shortlag-v2,True,82200.73180965529,78340.3697183564,71331.90872576571,73499.16462408841,75165.92949181359,70809.48403673482,63630.08344004249,63103.576722387144
2025-02-06 00:00:00+00:00,SPP_NORTH_HUB,35718,9595,7,26116,46366.75,2025-02-06T00:00:00Z,causal-ridge-shortlag-v2,True,35702.25879432329,34597.83978345263,32325.0704469868,33389.65633878441,26021.05685344748,24604.76911466234,21900.390919102898,22310.039665287488
2025-02-06 01:00:00+00:00,CAISO_NP15,23760,1699,5097,16964,33983.0,2025-02-06T01:00:00Z,causal-ridge-shortlag-v2,True,24434.875126747284,25649.682652189673,24123.5080188384,21826.7748888134,21062.341085360247,23785.619686501228,23444.07073340765,18523.09768013788
2025-02-06 01:00:00+00:00,ISONE_NEMA,17347,623,5,16719,18007.25,2025-02-06T01:00:00Z,causal-ridge-shortlag-v2,True,16680.748350882746,15097.221252697844,13861.982662067661,14125.671175925288,16024.38787686606,14405.834931923802,13165.039881159531,13200.286346791043
2025-02-06 01:00:00+00:00,MISO_MINN_HUB,81864,6352,1,75511,101249.75,2025-02-06T01:00:00Z,causal-ridge-shortlag-v2,True,80111.06961297791,75746.60681906808,70091.2396483369,75129.54747878254,73819.30193389232,69712.06624965313,62713.82945443794,63662.74266511038
2025-02-06 01:00:00+00:00,SPP_NORTH_HUB,35309,9038,0,26271,46366.75,2025-02-06T01:00:00Z,causal-ridge-shortlag-v2,True,34732.606155216876,33171.92843788035,31328.20960143574,33953.45165890165,25829.29447403342,24001.877196685273,21660.755015951152,23640.318984296493
2025-02-06 02:00:00+00:00,CAISO_NP15,26216,1587,288,24341,33983.0,2025-02-06T02:00:00Z,causal-ridge-shortlag-v2,True,27462.070262710906,27481.738071124295,23056.358897118334,22226.494917950233,27346.905636315816,27163.190743083454,22088.056949665803,19938.736508086724
2025-02-06 02:00:00+00:00,ISONE_NEMA,16678,649,2,16027,18007.25,2025-02-06T02:00:00Z,causal-ridge-shortlag-v2,True,15894.035787724177,14601.52142505717,14019.783636218555,14107.696105385374,15241.571700473032,13949.093033297315,13359.83547404153,13124.030165086006
2025-02-06 02:00:00+00:00,MISO_MINN_HUB,79807,6082,2,73723,101249.75,2025-02-06T02:00:00Z,causal-ridge-shortlag-v2,True,77418.63536005362,72783.64539646365,68277.90606855894,74956.60251071813,71279.99406193424,66499.39555532223,59974.4776150785,61187.95131295186
2025-02-06 02:00:00+00:00,SPP_NORTH_HUB,34726,9004,0,25722,46366.75,2025-02-06T02:00:00Z,causal-ridge-shortlag-v2,True,34035.25929989785,32504.281906015796,31111.04879112299,34231.34301224532,24810.18087653539,22608.1993550226,20768.350935408158,23799.82016593403
2025-02-06 03:00:00+00:00,CAISO_NP15,27166,1391,22,25753,33983.0,2025-02-06T03:00:00Z,causal-ridge-shortlag-v2,True,27499.582503556972,26439.159614437984,22919.779103591827,24205.89876416749,25500.514142495842,24904.65974804057,20622.794822080137,20124.001393582534
2025-02-06 03:00:00+00:00,ISONE_NEMA,15724,553,1,15170,18007.25,2025-02-06T03:00:00Z,causal-ridge-shortlag-v2,True,14929.428088610017,14088.794536686208,14081.307784736811,14104.018285084923,14419.495174616924,13616.833638530376,13574.929075521302,13165.360495458617
2025-02-06 03:00:00+00:00,MISO_MINN_HUB,77131,6258,2,70871,101249.75,2025-02-06T03:00:00Z,causal-ridge-shortlag-v2,True,74401.3855223118,70081.18321275125,67752.64207368,76508.87314004899,68029.61308714014,63440.002808619705,58847.52242257857,60779.87778435852
2025-02-06 03:00:00+00:00,SPP_NORTH_HUB,33729,9236,0,24493,46366.75,2025-02-06T03:00:00Z,causal-ridge-shortlag-v2,True,32775.64773902956,31184.096942511555,30421.293605852738,34427.53450594835,23269.796547169473,21088.77782907453,20109.381222401193,24398.293248893748
2025-02-06 04:00:00+00:00,CAISO_NP15,26812,1226,16,25570,33983.0,2025-02-06T04:00:00Z,causal-ridge-shortlag-v2,True,26268.1281217939,24660.78399843835,21974.624242722966,25455.74951080032,25656.08901424524,23740.876897956558,20149.336108982337,17788.627005115428
2025-02-06 04:00:00+00:00,ISONE_NEMA,14942,529,1,14412,18007.25,2025-02-06T04:00:00Z,causal-ridge-shortlag-v2,True,14376.582681339256,13896.877930814984,14390.232610660833,14325.820831515448,13866.979748934993,13428.4910687808,13875.288001642062,13363.375352133087
2025-02-06 04:00:00+00:00,MISO_MINN_HUB,74429,6098,2,68329,101249.75,2025-02-06T04:00:00Z,causal-ridge-shortlag-v2,True,72049.59150183486,68891.55377721688,68648.81973888059,77668.68973388312,66177.7260502265,62921.995360097004,60076.31794258888,61690.3559095139
2025-02-06 04:00:00+00:00,SPP_NORTH_HUB,32474,9761,0,22713,46366.75,2025-02-06T04:00:00Z,causal-ridge-shortlag-v2,True,31446.1604171713,30166.680141208828,30384.83580446637,35100.41713488255,21324.32815146607,19348.229044681433,19488.742356736908,24792.790235801076
2025-02-06 05:00:00+00:00,CAISO_NP15,26091,1266,18,24807,33983.0,2025-02-06T05:00:00Z,causal-ridge-shortlag-v2,True,25123.43293367047,22642.525503404497,20756.725387674996,25350.39551260529,24247.25621452072,22635.425814022798,20225.452400940612,14370.788863032583
2025-02-06 05:00:00+00:00,ISONE_NEMA,14406,499,1,13906,18007.25,2025-02-06T05:00:00Z,causal-ridge-shortlag-v2,True,14083.728857907834,13911.782653209277,14282.10855274242,14309.557380661574,13611.482822975153,13458.955027741773,13735.161531527043,13384.128137720998
2025-02-06 05:00:00+00:00,MISO_MINN_HUB,71856,5888,2,65966,101249.75,2025-02-06T05:00:00Z,causal-ridge-shortlag-v2,True,69819.51482278948,67885.19302696579,69980.12273815165,79320.25360113129,64118.68063740785,61497.310352462555,60705.449924500484,62730.14132844037
2025-02-06 05:00:00+00:00,SPP_NORTH_HUB,31400,11058,0,20342,46366.75,2025-02-06T05:00:00Z,causal-ridge-shortlag-v2,True,30599.16921957334,29885.21394031607,30932.337228054148,35485.760705565626,18752.10400850112,17270.078159920886,18607.675669336346,24196.467897864834
2025-02-06 06:00:00+00:00,CAISO_NP15,25462,1580,19,23863,33983.0,2025-02-06T06:00:00Z,causal-ridge-shortlag-v2,True,24356.160726323687,22087.651240363044,21185.28131725132,24571.781370161374,23346.346683005177,22165.045459108198,20013.16827876351,12084.83064071961
2025-02-06 06:00:00+00:00,ISONE_NEMA,14354,479,1,13874,18007.25,2025-02-06T06:00:00Z,causal-ridge-shortlag-v2,True,14409.362218863707,14508.20568573355,14741.845033629166,15055.037774092789,13952.386822675282,14026.533594227703,14102.546593274845,14163.591061212304
2025-02-06 06:00:00+00:00,MISO_MINN_HUB,69880,5584,3,64293,101249.75,2025-02-06T06:00:00Z,causal-ridge-shortlag-v2,True,68631.01759437587,68262.91632626111,71666.51673800487,79756.98147623602,63196.2307485043,62119.09519206645,62184.19807699824,64160.52688183715
2025-02-06 06:00:00+00:00,SPP_NORTH_HUB,30622,11947,0,18675,46366.75,2025-02-06T06:00:00Z,causal-ridge-shortlag-v2,True,30139.386232883764,30037.0201641265,31627.647748966672,35700.02805062144,17703.66149860607,17259.561580117344,19382.522497690436,24374.101333298808
2025-02-06 07:00:00+00:00,CAISO_NP15,24525,1881,19,22625,33983.0,2025-02-06T07:00:00Z,causal-ridge-shortlag-v2,True,23307.935704831616,21628.877263181657,22099.575289631222,24609.841795323286,22211.505935575547,21254.860594558595,19158.425150731804,10986.930676035743
2025-02-06 07:00:00+00:00,ISONE_NEMA,14253,356,1,13896,18007.25,2025-02-06T07:00:00Z,causal-ridge-shortlag-v2,True,14235.490101944433,14455.96364068893,14673.683038206014,15486.522453551144,13917.405642826601,14091.338358125453,14117.664105565007,14746.060310802532
2025-02-06 07:00:00+00:00,MISO_MINN_HUB,68527,7460,4,61063,101249.75,2025-02-06T07:00:00Z,causal-ridge-shortlag-v2,True,67571.11906792437,68067.21045715206,73451.44209440303,81475.88608473062,58810.57074384372,57473.922984937715,60114.72669248935,63942.29417953562
2025-02-06 07:00:00+00:00,SPP_NORTH_HUB,30265,12381,0,17884,46366.75,2025-02-06T07:00:00Z,causal-ridge-shortlag-v2,True,30179.902041539113,30728.78884211851,32739.847773350728,36118.28027020184,17540.952429411253,18043.682116619126,20666.74766236391,24583.428794413252
2025-02-06 08:00:00+00:00,CAISO_NP15,23097,2046,20,21031,33983.0,2025-02-06T08:00:00Z,causal-ridge-shortlag-v2,True,21910.285280498683,21074.725516867213,23187.71897190907,24904.615984435626,20731.982190881932,20048.529251242337,18319.535048253372,10371.833862759719
2025-02-06 08:00:00+00:00,ISONE_NEMA,14247,286,1,13960,18007.25,2025-02-06T08:00:00Z,causal-ridge-shortlag-v2,True,14339.067589940216,14477.174510435076,14496.07849508217,16043.085649789735,14050.427844054457,14104.035008428036,13917.854627313227,15401.569639991658
2025-02-06 08:00:00+00:00,MISO_MINN_HUB,67737,9335,3,58399,101249.75,2025-02-06T08:00:00Z,causal-ridge-shortlag-v2,True,67545.7651873327,69421.49004469236,75128.10620087803,82560.57092740986,56990.86110586768,57465.915466398146,60111.9178697058,65390.891186823836
2025-02-06 08:00:00+00:00,SPP_NORTH_HUB,30153,12998,0,17155,46366.75,2025-02-06T08:00:00Z,causal-ridge-shortlag-v2,True,30294.14970033583,31239.05361310544,33640.517578321196,36565.02469120738,17003.528086920855,18079.099818077306,21234.559670027742,24233.067887780486
2025-02-06 09:00:00+00:00,CAISO_NP15,22246,1997,19,20230,33983.0,2025-02-06T09:00:00Z,causal-ridge-shortlag-v2,True,21670.612533753338,21698.878437633775,24127.593795310288,24426.225278648504,20509.064024152907,19723.88051677573,17582.590193488555,10703.422229744578
2025-02-06 09:00:00+00:00,ISONE_NEMA,14294,278,1,14015,18007.25,2025-02-06T09:00:00Z,causal-ridge-shortlag-v2,True,14331.109403425324,14407.316235669472,14641.501350759216,16249.484407793378,14022.529829706406,13984.619596703522,14020.985235757158,15625.1745817101
2025-02-06 09:00:00+00:00,MISO_MINN_HUB,67684,11790,2,55892,101249.75,2025-02-06T09:00:00Z,causal-ridge-shortlag-v2,True,68115.33771910703,70739.00348040536,77698.1205287307,83670.0342285586,54588.90786176857,54484.42064476472,59006.59405325109,65043.10775210762
2025-02-06 09:00:00+00:00,SPP_NORTH_HUB,30307,14025,0,16282,46366.75,2025-02-06T09:00:00Z,causal-ridge-shortlag-v2,True,30674.93109903769,31934.64527369642,34495.555430608685,36650.660975137325,16216.568512170434,17655.052160026433,21123.290044213063,23155.33783948086
2025-02-06 10:00:00+00:00,CAISO_NP15,21629,2130,19,19480,33983.0,2025-02-06T10:00:00Z,causal-ridge-shortlag-v2,True,21303.973282187126,22038.445422098368,25021.23718124813,24371.762682324883,19543.965054317803,18644.338336770317,16330.538482467642,11529.891218979363
2025-02-06 10:00:00+00:00,ISONE_NEMA,14986,247,1,14738,18007.25,2025-02-06T10:00:00Z,causal-ridge-shortlag-v2,True,15595.184897270474,15597.658448564338,14800.335962961575,16334.205110262115,15334.979013425876,15174.722977781963,14135.727575016495,15793.494091937333
2025-02-06 10:00:00+00:00,MISO_MINN_HUB,68209,13995,2,54212,101249.75,2025-02-06T10:00:00Z,causal-ridge-shortlag-v2,True,69215.98146624162,72474.80171705822,78777.7357637546,82814.42073985355,53533.52028579409,54160.45822964134,58425.90530350713,64741.58817762803
2025-02-06 10:00:00+00:00,SPP_NORTH_HUB,30676,14521,0,16155,46366.75,2025-02-06T10:00:00Z,causal-ridge-shortlag-v2,True,31226.60113826529,32648.903197698313,34989.78392532148,36247.53330521033,16630.50917969988,18502.298177848967,21730.63048149787,22551.14390276667
2025-02-06 11:00:00+00:00,CAISO_NP15,21546,2217,19,19310,33983.0,2025-02-06T11:00:00Z,causal-ridge-shortlag-v2,True,21668.13788063698,22994.324866481296,25769.6746463689,24822.910750999843,19516.098630591954,17897.84057122227,14783.84154975272,13576.612886563764
2025-02-06 11:00:00+00:00,ISONE_NEMA,16114,249,1,15864,18007.25,2025-02-06T11:00:00Z,causal-ridge-shortlag-v2,True,16774.920379334235,16176.25616551473,14579.66527056766,16310.882094589477,16481.14925864147,15645.116242675502,13830.448498635755,15847.03444637618
2025-02-06 11:00:00+00:00,MISO_MINN_HUB,71278,15555,3,55720,101249.75,2025-02-06T11:00:00Z,causal-ridge-shortlag-v2,True,74482.99773659203,79067.0077586817,82484.60446730244,78911.39587170538,57642.65741964384,59453.81916929508,60725.01624922728,62400.99865017828
2025-02-06 11:00:00+00:00,SPP_NORTH_HUB,31937,15156,0,16781,46366.75,2025-02-06T11:00:00Z,causal-ridge-shortlag-v2,True,33078.81685260263,34832.16442113941,36344.23758212871,35342.79472455917,17566.07799284142,19646.068282180724,22035.850364863418,20607.06221921219
2025-02-06 12:00:00+00:00,CAISO_NP15,21389,2243,19,19127,33983.0,2025-02-06T12:00:00Z,causal-ridge-shortlag-v2,True,21654.41469242263,23308.33689009013,26095.20050098004,25404.315026920656,18871.547728049933,16638.80598036975,13524.21529585468,15395.65740827726
2025-02-06 12:00:00+00:00,ISONE_NEMA,16916,264,14,16638,18007.25,2025-02-06T12:00:00Z,causal-ridge-shortlag-v2,True,16978.763360007797,15740.496282756165,14415.043130210692,16856.405972072997,16612.480767074972,15128.271116159212,13672.907021618204,16455.17331784866
2025-02-06 12:00:00+00:00,MISO_MINN_HUB,75987,16491,2,59494,101249.75,2025-02-06T12:00:00Z,causal-ridge-shortlag-v2,True,79982.31840117517,83869.51762252593,83446.46111763341,75711.80909443625,62251.93783973498,62391.20750631061,61209.4107552879,60591.56938438917
2025-02-06 12:00:00+00:00,SPP_NORTH_HUB,34040,16868,0,17172,46366.75,2025-02-06T12:00:00Z,causal-ridge-shortlag-v2,True,35673.21248519618,37428.13805044059,37586.90902813881,34000.816641632446,17812.615670527222,19679.475578671623,20789.65772447422,17243.65663193332
2025-02-06 13:00:00+00:00,CAISO_NP15,21370,2284,0,19086,33983.0,2025-02-06T13:00:00Z,causal-ridge-shortlag-v2,True,21929.1022663803,23799.031321048547,26148.41102832996,25743.778352679714,18551.913827581604,15667.787273650361,12598.36570204957,17254.000837558968
2025-02-06 13:00:00+00:00,ISONE_NEMA,17396,305,63,17028,18007.25,2025-02-06T13:00:00Z,causal-ridge-shortlag-v2,True,17139.55133500055,16007.619050795107,15898.086412282964,17660.152515578244,16663.668856657456,15348.918930411044,15196.878333478071,17183.2710253429
2025-02-06 13:00:00+00:00,MISO_MINN_HUB,78352,16398,99,61855,101249.75,2025-02-06T13:00:00Z,causal-ridge-shortlag-v2,True,79969.40413070712,80949.64543416032,79694.01746975306,77429.7817745557,62039.80932726362,59224.3486135452,58145.99601695556,63676.19576947292
2025-02-06 13:00:00+00:00,SPP_NORTH_HUB,35338,19038,4,16296,46366.75,2025-02-06T13:00:00Z,causal-ridge-shortlag-v2,True,36287.53255826958,37144.584969273375,36750.70046980431,33848.369818059444,16398.902864834843,17531.32286948753,18055.37471417731,15565.396215901983
2025-02-06 14:00:00+00:00,CAISO_NP15,22778,2293,0,20485,33983.0,2025-02-06T14:00:00Z,causal-ridge-shortlag-v2,True,23973.13341323781,25586.035401777222,25705.107981553236,25427.980526409956,19995.823455332127,15959.561236074234,11740.49534915727,19880.432520014383
2025-02-06 14:00:00+00:00,ISONE_NEMA,17810,350,77,17383,18007.25,2025-02-06T14:00:00Z,causal-ridge-shortlag-v2,True,17700.154276648285,17130.165201616226,17487.00693284186,17518.280812012898,17205.44053645878,16505.517433491885,16828.208965138325,16935.84841049355
2025-02-06 14:00:00+00:00,MISO_MINN_HUB,78842,16564,1097,61181,101249.75,2025-02-06T14:00:00Z,causal-ridge-shortlag-v2,True,78934.25793579484,78658.56139145892,78646.00371950508,77643.61821452557,59179.05813904074,56614.64054573161,56520.798914351544,63348.04086021914
2025-02-06 14:00:00+00:00,SPP_NORTH_HUB,35506,19801,189,15516,46366.75,2025-02-06T14:00:00Z,causal-ridge-shortlag-v2,True,35625.36932543691,35811.275047399766,35639.98608563602,33637.688041950874,15655.394363347295,16293.26822742037,16763.697864657464,15083.90825817727
2025-02-06 15:00:00+00:00,CAISO_NP15,24680,2320,57,22303,33983.0,2025-02-06T15:00:00Z,causal-ridge-shortlag-v2,True,26029.94448609771,26718.016394100727,24528.720750124805,25346.842427614196,21083.26003038875,15561.168782373004,10558.01023526531,22648.977311400493
2025-02-06 15:00:00+00:00,ISONE_NEMA,18178,368,53,17757,18007.25,2025-02-06T15:00:00Z,causal-ridge-shortlag-v2,True,18231.36839800477,17986.823686289783,18085.113336883103,16908.255075311972,17773.050392344805,17415.888846218542,17469.3793586783,16284.455347201561
2025-02-06 15:00:00+00:00,MISO_MINN_HUB,78948,18230,2454,58264,101249.75,2025-02-06T15:00:00Z,causal-ridge-shortlag-v2,True,78589.81537568323,77808.54179355738,77454.94995345786,74734.97676817745,55447.79029969018,53900.1523789302,55095.35002188978,58608.342982586
2025-02-06 15:00:00+00:00,SPP_NORTH_HUB,35122,18294,430,16398,46366.75,2025-02-06T15:00:00Z,causal-ridge-shortlag-v2,True,34913.6180341394,34784.60036519515,34449.89713980991,31873.026563704174,17241.2144397668,18002.091997861666,18104.279708476945,15170.43689131222
2025-02-06 16:00:00+00:00,CAISO_NP15,26304,2135,3535,20634,33983.0,2025-02-06T16:00:00Z,causal-ridge-shortlag-v2,True,27045.481660552603,26406.676950975056,24185.3200431523,26495.4327518524,17200.82762321979,12785.956241348826,10318.850435724358,24948.439408490347
2025-02-06 16:00:00+00:00,ISONE_NEMA,18346,421,34,17891,18007.25,2025-02-06T16:00:00Z,causal-ridge-shortlag-v2,True,18343.932616016464,18366.31057599579,18533.654527685212,16682.461042755345,17846.117768311975,17771.016035185723,17882.65186472312,15988.169060356218
2025-02-06 16:00:00+00:00,MISO_MINN_HUB,78905,18841,3787,56277,101249.75,2025-02-06T16:00:00Z,causal-ridge-shortlag-v2,True,78688.7596832912,77905.79449176553,76481.72102474715,72793.89213416947,54844.0237355499,54070.884634849666,55256.02798155476,56398.76357927646
2025-02-06 16:00:00+00:00,SPP_NORTH_HUB,34801,16465,437,17899,46366.75,2025-02-06T16:00:00Z,causal-ridge-shortlag-v2,True,34564.048535093905,34157.92285193757,33544.1263271268,31017.208072400528,18672.69699549877,19252.98325367273,19165.023102755527,15581.284356856851
2025-02-06 17:00:00+00:00,CAISO_NP15,27947,2097,9465,16385,33983.0,2025-02-06T17:00:00Z,causal-ridge-shortlag-v2,True,28026.239597072294,26619.562596788484,24850.33318751052,26238.702942372183,12810.91738035268,10904.604215236253,12220.37928974142,25449.778956615544
2025-02-06 17:00:00+00:00,ISONE_NEMA,18295,421,23,17851,18007.25,2025-02-06T17:00:00Z,causal-ridge-shortlag-v2,True,18262.934824419022,18482.954903709306,18658.43923286933,16351.499248151507,17798.334284599732,17966.26366261375,18096.066841460342,15646.32386996405
2025-02-06 17:00:00+00:00,MISO_MINN_HUB,78677,19772,4487,54418,101249.75,2025-02-06T17:00:00Z,causal-ridge-shortlag-v2,True,78316.01260490048,77226.68961223446,76071.8502191651,71673.75170444198,53109.24425272715,51526.54263691236,54059.218091518334,54264.45068784183
2025-02-06 17:00:00+00:00,SPP_NORTH_HUB,34309,14620,473,19216,46366.75,2025-02-06T17:00:00Z,causal-ridge-shortlag-v2,True,33921.48638200615,33312.2383153355,32760.971345683272,30563.0201485795,19798.11394242181,20254.374971677495,20152.04723764139,16069.9052590856
2025-02-06 18:00:00+00:00,CAISO_NP15,28318,2532,10797,14989,33983.0,2025-02-06T18:00:00Z,causal-ridge-shortlag-v2,True,27590.916533836713,26235.51352420718,25039.13712018392,25211.43279101892,13902.57197711387,12212.94847020644,14852.15278539495,23675.977448114398
2025-02-06 18:00:00+00:00,ISONE_NEMA,18109,480,18,17611,18007.25,2025-02-06T18:00:00Z,causal-ridge-shortlag-v2,True,18061.04366980068,18300.70564099944,18408.245241361168,15803.62255911902,17517.876230704554,17706.05608417101,17782.19654496238,15017.708985079093
2025-02-06 18:00:00+00:00,MISO_MINN_HUB,78712,20208,5014,53490,101249.75,2025-02-06T18:00:00Z,causal-ridge-shortlag-v2,True,78703.0815192392,78007.46958029758,75668.20863631602,70144.52004383247,53202.9127710033,52934.718953464406,53843.426973832145,52736.47343461345
2025-02-06 18:00:00+00:00,SPP_NORTH_HUB,33911,12767,457,20687,46366.75,2025-02-06T18:00:00Z,causal-ridge-shortlag-v2,True,33546.655861168416,32993.20390609706,32562.39803224442,30791.138641567544,21216.622132530298,21490.946487683643,21158.258285964133,17074.059753894
2025-02-06 19:00:00+00:00,CAISO_NP15,28399,2922,10121,15356,33983.0,2025-02-06T19:00:00Z,causal-ridge-shortlag-v2,True,27670.141165404304,26425.843098372075,26029.302452440286,24532.96395059886,14730.900485575286,14469.365978192567,17949.066060549816,22431.867353052996
2025-02-06 19:00:00+00:00,ISONE_NEMA,17843,531,19,17293,18007.25,2025-02-06T19:00:00Z,causal-ridge-shortlag-v2,True,17769.373055989032,18009.565888367473,18031.306234991018,15228.280527338316,17183.102995487356,17402.719083366468,17415.99203289905,14392.512198354847
