timestamp_utc,market_id,gross_demand_mw,wind_mw,solar_mw,net_load_mw,market_scale_mw,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2025-10-02 11:00:00+00:00,CAISO_NP15,23127,1826,0,21301,33983.0,23127,23127,23127,21301,21301,21301,2025-10-02T11:00:00Z,persistence-placeholder,True
2025-10-02 12:00:00+00:00,SPP_NORTH_HUB,31535,14285,10,17240,46366.75,31535,31535,31535,17240,17240,17240,2025-10-02T12:00:00Z,persistence-placeholder,True
2025-10-02 12:00:00+00:00,MISO_MINN_HUB,71720,10420,1187,60113,101249.75,71720,71720,71720,60113,60113,60113,2025-10-02T12:00:00Z,persistence-placeholder,True
2025-10-02 12:00:00+00:00,ISONE_NEMA,11011,354,408,10249,18007.25,11011,11011,11011,10249,10249,10249,2025-10-02T12:00:00Z,persistence-placeholder,True
2025-10-02 12:00:00+00:00,CAISO_NP15,22917,1854,0,21063,33983.0,22917,22917,22917,21063,21063,21063,2025-10-02T12:00:00Z,persistence-placeholder,True
2025-10-02 13:00:00+00:00,CAISO_NP15,23598,1385,0,22213,33983.0,23598,23598,23598,22213,22213,22213,2025-10-02T13:00:00Z,persistence-placeholder,True
2025-10-02 13:00:00+00:00,MISO_MINN_HUB,72712,8703,7255,56754,101249.75,72712,72712,72712,56754,56754,56754,2025-10-02T13:00:00Z,persistence-placeholder,True
2025-10-02 13:00:00+00:00,SPP_NORTH_HUB,32077,12822,199,19056,46366.75,32077,32077,32077,19056,19056,19056,2025-10-02T13:00:00Z,persistence-placeholder,True
2025-10-02 13:00:00+00:00,ISONE_NEMA,10277,276,685,9316,18007.25,10277,10277,10277,9316,9316,9316,2025-10-02T13:00:00Z,persistence-placeholder,True
2025-10-02 14:00:00+00:00,CAISO_NP15,25245,751,18,24476,33983.0,25245,25245,25245,24476,24476,24476,2025-10-02T14:00:00Z,persistence-placeholder,True
2025-10-02 14:00:00+00:00,MISO_MINN_HUB,74817,5238,11624,57955,101249.75,74817,74817,74817,57955,57955,57955,2025-10-02T14:00:00Z,persistence-placeholder,True
2025-10-02 14:00:00+00:00,SPP_NORTH_HUB,33144,9590,570,22984,46366.75,33144,33144,33144,22984,22984,22984,2025-10-02T14:00:00Z,persistence-placeholder,True
2025-10-02 14:00:00+00:00,ISONE_NEMA,9411,254,824,8333,18007.25,9411,9411,9411,8333,8333,8333,2025-10-02T14:00:00Z,persistence-placeholder,True
2025-10-02 15:00:00+00:00,CAISO_NP15,26441,532,4097,21812,33983.0,26441,26441,26441,21812,21812,21812,2025-10-02T15:00:00Z,persistence-placeholder,True
2025-10-02 15:00:00+00:00,MISO_MINN_HUB,77224,4894,12556,59774,101249.75,77224,77224,77224,59774,59774,59774,2025-10-02T15:00:00Z,persistence-placeholder,True
2025-10-02 15:00:00+00:00,SPP_NORTH_HUB,34862,8733,670,25459,46366.75,34862,34862,34862,25459,25459,25459,2025-10-02T15:00:00Z,persistence-placeholder,True
2025-10-02 15:00:00+00:00,ISONE_NEMA,8913,233,866,7814,18007.25,8913,8913,8913,7814,7814,7814,2025-10-02T15:00:00Z,persistence-placeholder,True
2025-10-02 16:00:00+00:00,ISONE_NEMA,8713,179,867,7667,18007.25,8713,8713,8713,7667,7667,7667,2025-10-02T16:00:00Z,persistence-placeholder,True
2025-10-02 16:00:00+00:00,MISO_MINN_HUB,80994,6127,12222,62645,101249.75,80994,80994,80994,62645,62645,62645,2025-10-02T16:00:00Z,persistence-placeholder,True
2025-10-02 16:00:00+00:00,SPP_NORTH_HUB,36823,8924,788,27111,46366.75,36823,36823,36823,27111,27111,27111,2025-10-02T16:00:00Z,persistence-placeholder,True
2025-10-02 16:00:00+00:00,CAISO_NP15,27975,489,12231,15255,33983.0,27975,27975,27975,15255,15255,15255,2025-10-02T16:00:00Z,persistence-placeholder,True
2025-10-02 17:00:00+00:00,CAISO_NP15,29670,654,15170,13846,33983.0,29670,29670,29670,13846,13846,13846,2025-10-02T17:00:00Z,persistence-placeholder,True
2025-10-02 17:00:00+00:00,MISO_MINN_HUB,84923,7546,11584,65793,101249.75,84923,84923,84923,65793,65793,65793,2025-10-02T17:00:00Z,persistence-placeholder,True
2025-10-02 17:00:00+00:00,ISONE_NEMA,8821,138,868,7815,18007.25,8821,8821,8821,7815,7815,7815,2025-10-02T17:00:00Z,persistence-placeholder,True
2025-10-02 17:00:00+00:00,SPP_NORTH_HUB,38907,8785,848,29274,46366.75,38907,38907,38907,29274,29274,29274,2025-10-02T17:00:00Z,persistence-placeholder,True
2025-10-02 18:00:00+00:00,CAISO_NP15,29641,534,16095,13012,33983.0,29641,29641,29641,13012,13012,13012,2025-10-02T18:00:00Z,persistence-placeholder,True
2025-10-02 18:00:00+00:00,ISONE_NEMA,9232,105,822,8305,18007.25,9232,9232,9232,8305,8305,8305,2025-10-02T18:00:00Z,persistence-placeholder,True
2025-10-02 18:00:00+00:00,MISO_MINN_HUB,88710,8386,11280,69044,101249.75,88710,88710,88710,69044,69044,69044,2025-10-02T18:00:00Z,persistence-placeholder,True
2025-10-02 18:00:00+00:00,SPP_NORTH_HUB,40975,8135,834,32006,46366.75,40975,40975,40975,32006,32006,32006,2025-10-02T18:00:00Z,persistence-placeholder,True
2025-10-02 19:00:00+00:00,ISONE_NEMA,9699,81,674,8944,18007.25,9699,9699,9699,8944,8944,8944,2025-10-02T19:00:00Z,persistence-placeholder,True
2025-10-02 19:00:00+00:00,MISO_MINN_HUB,91337,8211,11157,71969,101249.75,91337,91337,91337,71969,71969,71969,2025-10-02T19:00:00Z,persistence-placeholder,True
2025-10-02 19:00:00+00:00,CAISO_NP15,29568,556,16494,12518,33983.0,29568,29568,29568,12518,12518,12518,2025-10-02T19:00:00Z,persistence-placeholder,True
2025-10-02 19:00:00+00:00,SPP_NORTH_HUB,42503,7574,836,34093,46366.75,42503,42503,42503,34093,34093,34093,2025-10-02T19:00:00Z,persistence-placeholder,True
2025-10-02 20:00:00+00:00,MISO_MINN_HUB,93304,7635,10636,75033,101249.75,93304,93304,93304,75033,75033,75033,2025-10-02T20:00:00Z,persistence-placeholder,True
2025-10-02 20:00:00+00:00,ISONE_NEMA,11228,52,420,10756,18007.25,11228,11228,11228,10756,10756,10756,2025-10-02T20:00:00Z,persistence-placeholder,True
2025-10-02 20:00:00+00:00,CAISO_NP15,29091,697,16233,12161,33983.0,29091,29091,29091,12161,12161,12161,2025-10-02T20:00:00Z,persistence-placeholder,True
2025-10-02 20:00:00+00:00,SPP_NORTH_HUB,43588,7520,799,35269,46366.75,43588,43588,43588,35269,35269,35269,2025-10-02T20:00:00Z,persistence-placeholder,True
2025-10-02 21:00:00+00:00,ISONE_NEMA,12825,56,136,12633,18007.25,12825,12825,12825,12633,12633,12633,2025-10-02T21:00:00Z,persistence-placeholder,True
2025-10-02 21:00:00+00:00,MISO_MINN_HUB,93997,6785,9686,77526,101249.75,93997,93997,93997,77526,77526,77526,2025-10-02T21:00:00Z,persistence-placeholder,True
