timestamp_utc,market_id,gross_demand_mw,wind_mw,solar_mw,net_load_mw,market_scale_mw,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2025-06-16 21:00:00+00:00,CAISO_NP15,28621,4205,18488,5928,33983.0,29023.292144307856,29699.294378140727,30517.721203039466,7697.091631512001,10688.70571408336,13796.328785801888,2025-06-16T21:00:00Z,causal-ridge-shortlag-v2,True
2025-06-16 21:00:00+00:00,ISONE_NEMA,13427,465,455,12507,18007.25,14324.12393440531,14903.606264911114,15113.236533129391,13532.661701768347,14215.875588558603,14507.45864342822,2025-06-16T21:00:00Z,causal-ridge-shortlag-v2,True
2025-06-16 21:00:00+00:00,MISO_MINN_HUB,94927,8510,7256,79161,101249.75,94517.06902507498,93427.77605411758,91786.2667376129,79853.7282818199,79591.6876577076,78773.88349099066,2025-06-16T21:00:00Z,causal-ridge-shortlag-v2,True
2025-06-16 21:00:00+00:00,SPP_NORTH_HUB,33630,5079,723,27828,46366.75,33819.0325702212,33899.44278145826,33792.37208576127,27830.892258380143,27407.41075961095,26694.192723695687,2025-06-16T21:00:00Z,causal-ridge-shortlag-v2,True
2025-06-16 22:00:00+00:00,SPP_NORTH_HUB,33630,5079,723,27828,46366.75,33703.03487616849,33664.096322985875,33445.360239300535,27656.642411404435,27051.36708131912,26152.30047599058,2025-06-16T22:00:00Z,causal-ridge-shortlag-v2,True
2025-06-16 22:00:00+00:00,ISONE_NEMA,14131,497,244,13390,18007.25,14575.826535045351,14722.519641051365,14494.269368624635,13943.04371024996,14161.955594474884,13984.268069999676,2025-06-16T22:00:00Z,causal-ridge-shortlag-v2,True
2025-06-16 22:00:00+00:00,CAISO_NP15,29529,4411,18298,6820,33983.0,30169.24051423507,30818.69399350365,31438.6564723475,9246.215819798897,12513.821816059692,15690.663801028488,2025-06-16T22:00:00Z,causal-ridge-shortlag-v2,True
2025-06-16 22:00:00+00:00,MISO_MINN_HUB,95146,9133,6092,79921,101249.75,94079.15011576173,92375.00412375468,90278.01716701823,79838.19978089344,79241.30378182468,77980.18305314722,2025-06-16T22:00:00Z,causal-ridge-shortlag-v2,True
2025-06-16 23:00:00+00:00,SPP_NORTH_HUB,33630,5079,723,27828,46366.75,33594.76403289329,33473.1447811112,33202.12077576922,27496.501195924877,26743.93130549426,25709.34104654947,2025-06-16T23:00:00Z,causal-ridge-shortlag-v2,True
2025-06-16 23:00:00+00:00,ISONE_NEMA,14327,564,72,13691,18007.25,14248.808151506575,13928.397923342514,13373.229039523536,13672.002486972,13395.265430601139,12871.777481994335,2025-06-16T23:00:00Z,causal-ridge-shortlag-v2,True
2025-06-16 23:00:00+00:00,CAISO_NP15,30363,4609,17809,7945,33983.0,31105.359448314808,31582.752576594612,31870.858314577752,10914.430255107285,14090.30712578946,17209.084286580972,2025-06-16T23:00:00Z,causal-ridge-shortlag-v2,True
2025-06-16 23:00:00+00:00,MISO_MINN_HUB,94611,9264,4061,81286,101249.75,93057.0986410348,90884.37938274529,88325.26658256963,81317.02966750915,80468.72151121567,78331.94284306598,2025-06-16T23:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 00:00:00+00:00,CAISO_NP15,31720,4733,17055,9932,33983.0,32452.23913544217,32652.002950330876,32613.13669393275,13531.013928140386,16624.94464541781,19540.57858452548,2025-06-17T00:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 00:00:00+00:00,SPP_NORTH_HUB,33630,5079,723,27828,46366.75,33471.83779354189,33299.524335153226,33056.554789619964,27333.937055342947,26542.761357000345,25520.38979732766,2025-06-17T00:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 00:00:00+00:00,ISONE_NEMA,14402,589,4,13809,18007.25,14183.878388098541,13644.988240034403,12923.855010528281,13627.347699165723,13116.791443973854,12410.072826505737,2025-06-17T00:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 00:00:00+00:00,MISO_MINN_HUB,92498,8618,1466,82414,101249.75,89754.89478212554,86845.86701918085,83522.1709490413,81444.42505149527,78809.95164165234,75563.80698969851,2025-06-17T00:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 01:00:00+00:00,MISO_MINN_HUB,89783,7208,102,82473,101249.75,86629.99096738755,83302.05702150665,80022.43205172007,80570.34253191187,77842.20919207807,74350.39286326965,2025-06-17T01:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 01:00:00+00:00,CAISO_NP15,33044,4718,15470,12856,33983.0,33427.11830937573,33215.217195780475,32682.581968579194,16699.319749714585,19190.098123697986,21421.011153518986,2025-06-17T01:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 01:00:00+00:00,SPP_NORTH_HUB,33630,5079,723,27828,46366.75,33389.86025836668,33193.26877533867,32993.204330422166,27210.43251456743,26463.4708350469,25544.8514934536,2025-06-17T01:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 01:00:00+00:00,ISONE_NEMA,13848,634,0,13214,18007.25,12965.801841361565,12090.43523864314,11418.740942385703,12306.633263771197,11427.263312297957,10770.348467295598,2025-06-17T01:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 02:00:00+00:00,ISONE_NEMA,12736,670,0,12066,18007.25,11679.900037089452,10919.181735155365,10437.45699780562,10986.86709773417,10224.47336539465,9756.45455014135,2025-06-17T02:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 02:00:00+00:00,MISO_MINN_HUB,86809,7777,2,79030,101249.75,83089.72368518286,79517.59815836028,76572.5882585428,74840.94644691276,71148.99306253983,68483.56265891319,2025-06-17T02:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 02:00:00+00:00,CAISO_NP15,34473,4822,10139,19512,33983.0,34696.55052899619,34200.30787464502,33138.305764601755,24296.297739389687,24935.85776198794,25142.66592289922,2025-06-17T02:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 02:00:00+00:00,SPP_NORTH_HUB,33630,5079,723,27828,46366.75,33358.6415183244,33126.158803672355,32915.3003738085,27163.78293811937,26595.25543221264,25916.84313233357,2025-06-17T02:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 03:00:00+00:00,MISO_MINN_HUB,81943,8044,1,73898,101249.75,77196.10109611417,73616.90088553306,71232.60237575792,69015.06797032282,65742.72438834011,63758.62706571792,2025-06-17T03:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 03:00:00+00:00,ISONE_NEMA,11618,653,0,10965,18007.25,10841.154240027698,10361.088465679035,10090.664304951702,10198.796362368828,9730.918912099314,9469.273253926925,2025-06-17T03:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 03:00:00+00:00,CAISO_NP15,34708,4931,2528,27249,33983.0,34281.01776558628,33343.972218809446,31772.411861647248,30273.202030330347,29083.20197093158,27167.84464834781,2025-06-17T03:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 03:00:00+00:00,SPP_NORTH_HUB,33630,5079,723,27828,46366.75,33293.78797522142,33081.19688668229,32966.725914173505,27160.83328142062,26618.24610635916,25995.23997650179,2025-06-17T03:00:00Z,causal-ridge-shortlag-v2,True
2025-06-17 04:00:00+00:00,SPP_NORTH_HUB,33630,5079,723,27828,46366.75,33260.24207109486,33138.93948869245,33220.07453931823,27182.839404473645,26721.946317069,26228.96846216081,2025-06-17T04:00:00Z,causal-ridge-shortlag-v2,True
