timestep,cpu_demand_norm,batch_share,service_demand_norm,batch_demand_norm
34,0.41679535873469353,0.004250888868533954,0.4150236079837916,0.0017717507509019252
35,0.4385179540511471,0.003457380812532996,0.4370018304908594,0.0015161235602876618
36,0.453236171257489,0.0033809026143277574,0.45170382390117664,0.0015323473563123478
37,0.45707612856234203,0.0024688457988398713,0.4559476780825909,0.001128450479751131
38,0.44966115955773917,0.0014399512605618337,0.4490136694042083,0.0006474901535308623
39,0.4366609840056854,0.002948111291855607,0.4353736588280255,0.0012873251776599419
40,0.43104900068894436,0.003059194002857374,0.42973033817109907,0.0013186625178452827
41,0.4301856004497447,0.0024857894888810836,0.42911624960587874,0.001069350843865973
42,0.40937136624805226,0.0011400843965302312,0.4089046483410066,0.00046671790704566694
43,0.4263922431696301,0.0012356139976462538,0.4258653869454819,0.0005268562241481802
44,0.423000853288409,0.0016392019397727193,0.4223074694691731,0.0006933838192358754
45,0.43045218757576165,0.003254479334444591,0.4290512898268299,0.001400897748931783
46,0.4468681842701163,0.003248412150599896,0.44541657223061676,0.0014516120394995591
47,0.4527668581122962,0.0022166599384527757,0.45176322795645957,0.0010036301558366593
48,0.45655265010998075,0.002260521738657554,0.4555206029195654,0.0010320471904153277
49,0.43719283985107,0.002496489511767779,0.43610139251176183,0.0010914473393081666
50,0.4415747307901237,0.0016568957225419681,0.44084308750749496,0.0007316432826287771
51,0.47130156400853623,0.0027599899380388363,0.4700007764340907,0.0013007875744455266
52,0.4652905358307312,0.0033155034220932744,0.4637478634669168,0.0015426723638144026
53,0.4607129450731019,0.0033649605728295713,0.4591626641775387,0.0015502808955631837
54,0.4705270574423008,0.003003050736851069,0.4691140408157403,0.0014130166265604667
55,0.46655622546697745,0.0030108770899749788,0.4651514820165337,0.001404743450443723
56,0.4727950897998271,0.0026063010379232536,0.4715628434665568,0.0012322463332703072
57,0.46510694972776884,0.003757009631895482,0.4633595384377801,0.0017474112899887554
58,0.4769605810988276,0.003983183695225403,0.4750607594889295,0.0018998216098980835
59,0.48259118617704183,0.0017427773556781127,0.4817501371857226,0.0008410489913191887
60,0.48178251362566715,0.0008059199773231652,0.48139423547321125,0.0003882781524558952
61,0.47826677707032783,0.0012064677356923255,0.4776897636347389,0.0005770134355889047
62,0.4801837724266077,0.0012104544167565053,0.4796025318584191,0.0005812405681885879
63,0.45737579151164026,0.00363876837333639,0.455711506946758,0.0016642845648822552
64,0.46275845954663875,0.0033232367613035114,0.4612206036222692,0.0015378559243695738
65,0.4609209307674818,0.0016997724719195364,0.4601374700576317,0.0007834607098500961
66,0.45476928077840717,0.0013622559734754053,0.45414976860911366,0.0006195121692934989
67,0.46337089808059545,0.0011557187970397944,0.4628353716236825,0.000535526456912955
68,0.46526334303089834,0.0017302283908534634,0.4644583311855629,0.0008050118453354542
69,0.46007258505804993,0.0036690814497082323,0.4583845412706941,0.0016880437873558038
70,0.47138267671053274,0.0045024709094550405,0.46926028992142255,0.0021223867891102238
71,0.48312216796764784,0.004591217055388577,0.4809040492302385,0.00221811873740937
72,0.47492782642991915,0.004477165394551986,0.47280149600051735,0.002126330429401826
73,0.4751618304958596,0.004413114352610289,0.4730648870018857,0.0020969434939738553
74,0.460850895471618,0.0031281896049424485,0.45940926649097524,0.0014416289806427345
75,0.4538087407558292,0.004059411666868618,0.45196654425907806,0.0018421964967511692
76,0.45852940318935903,0.0034628526730400592,0.4569415834198573,0.001587819769501735
77,0.44958007894394675,0.0024166453803070695,0.4484936033230888,0.0010864756208579765
78,0.45894854586928757,0.0018901575686365362,0.458081060801698,0.0008674850675895664
79,0.46257579325902437,0.001736456642120017,0.46177255045033583,0.0008032428086885687
80,0.4497003989669844,0.0017666775826008947,0.44890592335324275,0.0007944756137416498
81,0.4602173498750187,0.0035653520612870192,0.4585765129980018,0.0016408368770169472
82,0.46265160345504,0.004354401512110946,0.4606370326133748,0.0020145708416651796
83,0.4619730404797372,0.003249353713223051,0.46047192666524545,0.0015011138144917769
84,0.46148663269256157,0.003271307673717931,0.45997696792971615,0.0015096647628454248
85,0.4793517293385716,0.0016759446705153288,0.4785483623624843,0.0008033669760872855
86,0.4554390074993671,0.0022272603404218344,0.4544246262604827,0.0010143812388844228
87,0.43029007768930355,0.0040318150560215565,0.42855522767561915,0.0017348500136844193
88,0.4259254073733126,0.004858713398493756,0.42385595788974895,0.002069449483563625
89,0.43948200731353904,0.004197642578909511,0.4376372189269751,0.0018447883865639325
90,0.44650477042998254,0.0026317173727845077,0.4453296960686108,0.0011750743613717434
