timestep,cpu_demand_norm,batch_share,service_demand_norm,batch_demand_norm
0,0.4173793222498211,0.31927077832986855,0.2841223011763277,0.1332570210734934
1,0.4335887910121794,0.36535884495517457,0.2751732911424589,0.15841549986972045
2,0.421685837233475,0.34501973624075216,0.27619590089472074,0.1454899363387543
3,0.4251351721027304,0.33915736261085,0.28094744837925856,0.14418772372347186
4,0.4257579934961789,0.34232207723445096,0.280011632763395,0.14574636073278383
5,0.4169703013615097,0.25255592885305295,0.3116619795970162,0.10530832176449349
6,0.4064770046069332,0.2909790493571227,0.288200712220877,0.1182762923860562
7,0.4289486343282647,0.2775461126426111,0.30989560834709795,0.11905302598116674
8,0.4158740781585767,0.30664542994381483,0.2883481926591523,0.1275258854994244
9,0.4154891800774489,0.32571943285462585,0.2801562799853887,0.13533290009206017
10,0.4251955521752918,0.3229708618376728,0.2878697782396926,0.13732577393559917
11,0.4226503740438235,0.3052724765061771,0.2936268476632034,0.1290235263806201
12,0.4187809836399618,0.30537983757771275,0.2908937148753555,0.12788726876460632
13,0.4394937386266702,0.2996648156733207,0.3077929284515305,0.1317008101751397
14,0.4337579133041122,0.29347340604020394,0.3064615010898629,0.12729641221424928
15,0.441529950371045,0.25252879910660475,0.3300309222342462,0.11149902813679878
16,0.448333185510648,0.22349653356086718,0.34813227266871694,0.10020091284193103
17,0.4500966672696225,0.17292766110821708,0.3722625033260833,0.07783416394353922
18,0.459092026724152,0.18057074098190654,0.3761934392796866,0.08289858744446536
19,0.4699424381847091,0.17576506982276208,0.38734297272449464,0.08259946546021445
20,0.4672608098794658,0.160631230030876,0.3922041312433039,0.07505667863616189
21,0.4470871744930628,0.13552652600689327,0.3864950029117803,0.0605921715812825
22,0.4455766107253838,0.12982903363697548,0.3877278299436684,0.05784878078171538
23,0.4279914510403979,0.12746842908214995,0.37343605311568845,0.054555397924709405
24,0.4375070502127861,0.11916369890931423,0.3853720918105274,0.052134958402258666
25,0.4555018513065527,0.10184182032781183,0.40911271360680507,0.0463891376997476
26,0.4664297946997912,0.10329052289991382,0.4182520173091503,0.048177777390640886
27,0.4638596690131276,0.09842899267847802,0.4182024290479932,0.04565723996513437
28,0.4781802197852979,0.09209998071380342,0.4341398307653497,0.044040389019948216
29,0.47700392992117,0.09075994476521976,0.4337110795887319,0.04329285033243815
30,0.4770603351726704,0.09467700094528833,0.4318936933685679,0.04516664180410248
31,0.4823743586007028,0.09073300029097153,0.43860708578142804,0.043767272819274776
32,0.4826904620204466,0.08662537049577056,0.4408772219131507,0.041813240107295854
33,0.4691226672026891,0.08311576725675952,0.43013117678060014,0.03899149042208896
34,0.4677513990411848,0.08158533013880645,0.42958974672752115,0.038161652313663655
35,0.4666132708901475,0.07012640844257526,0.433891358070979,0.032721912819168496
36,0.4667127063376669,0.07586312665859667,0.4313064211835961,0.035406285154070856
37,0.4851967755470726,0.07506430709720745,0.4487758157848323,0.03642095976224029
38,0.5195344658813451,0.0745467839068241,0.4808048423211412,0.03872962356020391
39,0.5176878132321077,0.07453218821056944,0.4791034077019741,0.038584405530133564
40,0.5189916315876014,0.07448465969719678,0.480334716523106,0.038656915064495416
41,0.5309566414060927,0.07474512307521064,0.4912702218965938,0.03968641950949888
42,0.533281023388764,0.0741882462505219,0.4937178395048681,0.03956318388389595
43,0.5261980296420108,0.07419603984671234,0.4871562196674306,0.039041809974580156
44,0.5315052467176609,0.07376856723615122,0.492296866188802,0.03920838052885891
45,0.5374674874780507,0.07351812772677192,0.4979538840846522,0.03951360339339852
46,0.5121798776010893,0.07336982060930912,0.4746013318617995,0.03757854573928982
47,0.5063096863791827,0.06090944165359371,0.4754706460780206,0.03083904030116216
48,0.4968436900987752,0.06423811247250041,0.46492738925295796,0.031916300845817265
49,0.5084268133420575,0.06405490511792963,0.47585958205402074,0.03256723128803681
50,0.5071511557611955,0.06510821559061199,0.4741314489748676,0.03301970678632796
51,0.5100100239965025,0.06482816343259266,0.47694701080859675,0.03306301318790577
52,0.503025357603876,0.06483243385435586,0.470412999379959,0.03261235822391699
53,0.4974751771877566,0.06428025874165492,0.46549734408057697,0.03197783310717962
54,0.4922937009839701,0.06403256403030945,0.460770873053996,0.03152282792997408
55,0.4958710973178448,0.06410857199341675,0.4640815093759892,0.031789587941855615
56,0.5074775754076823,0.061889937904777585,0.4760698197776338,0.031407755630048544
57,0.4777497904971463,0.06178367258786248,0.4482326538621507,0.02951713663499558
58,0.488095047127944,0.06160516644000584,0.4580258705110845,0.030069176616859483
59,0.4854506676490284,0.06149444941784761,0.4555981461224249,0.029852521526603528
60,0.5054071841654685,0.061474293325485256,0.4743376346772729,0.031069549488195555
61,0.4996893502394232,0.06649517488544698,0.46646241950685735,0.033226930732565815
62,0.4885663713177736,0.06605263039464251,0.456295277369869,0.032271093947904575
63,0.5066272781015962,0.06588521496980805,0.47324803097430385,0.03337924712729239
64,0.5004328831242207,0.06596284204878283,0.4674229078986808,0.03300997522553997
65,0.4980794878167496,0.06292774202926008,0.4667364702973512,0.03134301751939841
66,0.4942661557289686,0.06504239911985155,0.46211789915661033,0.03214825657235827
67,0.5011969718586904,0.06528373972417863,0.4684769591973212,0.03272001266136922
68,0.4938874986404154,0.06511114477751284,0.46172991821263565,0.03215758042777977
69,0.5246751403502543,0.06518251545003041,0.490475494908127,0.03419964544212733
70,0.5296414241664785,0.06493606467776432,0.4952485943907809,0.03439282977569765
71,0.5416649236587804,0.06193305388694215,0.5081179607531547,0.03354696290562565
72,0.5438322153242325,0.06574438953373228,0.5080782983189637,0.03575391700526891
73,0.5674930022800513,0.06535775400013498,0.5304029342402337,0.03709006803981763
74,0.5834252212841062,0.06507717885698563,0.545457553808924,0.0379676674751822
75,0.5777941677963728,0.06475240259869589,0.5403806072240437,0.037413560572329176
76,0.5679175963688046,0.06498549183057749,0.5310111920495384,0.03690640431926615
77,0.5516708179998723,0.06450973817687952,0.5160826779708756,0.03558814002899671
78,0.5456083628879326,0.06403752629509289,0.510668953002674,0.034939409885258566
79,0.5398235967492138,0.0637332277686331,0.5054188965027133,0.03440470024650039
80,0.5597311298589557,0.06358812570793299,0.524138876410841,0.03559225344811463
81,0.5784870072939703,0.0635737148833994,0.5417104392285125,0.03677656806545786
82,0.561825115371614,0.06321054996209788,0.5263118408464551,0.03551327452515881
83,0.5472463590225006,0.05774026566256907,0.5156482088696678,0.031598150152832835
84,0.5425920624280361,0.05910373971852135,0.5105228423969538,0.032069220031082334
85,0.5553730429103829,0.058992875313141145,0.522609990237691,0.03276305267269201
86,0.5634109843854382,0.0587310179078604,0.5303212837720118,0.03308970061342643
87,0.5738930005629428,0.05862219741519256,0.5402501317887447,0.033642868774198045
88,0.5875058576481608,0.05863951418823128,0.5530547995729325,0.03445105807522831
89,0.5770344022972219,0.05583497729665766,0.5448156995455661,0.03221870275165581
90,0.5707456657301828,0.058600225714977534,0.537299840892549,0.03344582483763383
91,0.5732791792303231,0.057321903708845,0.5404177253201968,0.03286145391012627
92,0.5811224146620972,0.057137020165356434,0.5479188115370084,0.033203603125088875
93,0.5742873464970778,0.05705906360264114,0.5415190482671091,0.032768298229968774
94,0.5854207682340123,0.06032718266470132,0.5501039826130493,0.03531678562096304
95,0.5866056414223907,0.05915267479991875,0.5519063486795343,0.03469929274285642
96,0.5940751911756722,0.061154687168646645,0.55774470870467,0.036330482471002186
97,0.613246819839102,0.06109164255178309,0.5757825643254739,0.03746425551362814
98,0.6264211962499846,0.060833469809999166,0.5883138213195676,0.038107374930417
99,0.6434213641075741,0.06083579488756586,0.6042783139744479,0.03914305013312621
100,0.6467055214855443,0.06082837562958285,0.6073674751028963,0.03933804638264795
101,0.6237601798423775,0.06049971681910818,0.5860228655988777,0.03773731424349983
102,0.6161338975028146,0.057730646086686356,0.5805640895240689,0.03556980797874568
103,0.6396312796505857,0.05769982620142533,0.6027246659817517,0.03690661366883408
104,0.6238540483517311,0.056744828466030475,0.5884535573901735,0.03540049096155766
105,0.5992163573582517,0.056490029871576246,0.565366607431547,0.033849749926704746
106,0.5987205643131218,0.056429181837665245,0.5649352527195471,0.0337853115935747
107,0.5920492365045162,0.0544542355754959,0.5598096479076068,0.03223958859690941
108,0.611722474039695,0.06477771700153967,0.57209648873287,0.03962598530682506
109,0.6414775013663991,0.06750858769770829,0.5981722612092988,0.04330524015710034
110,0.6469934522999515,0.06725641684657407,0.603478990975062,0.04351446132488958
111,0.6473635806333804,0.06722951966201413,0.6038416380607167,0.043521942572663716
112,0.6411246791359047,0.067144646082073,0.5980765894608417,0.043048089675062934
113,0.628756080940884,0.06698835962555934,0.5866367424740587,0.04211933846682523
114,0.6272875763641238,0.07267548797396339,0.5816991456518563,0.04558843071226752
115,0.6287091228029719,0.07448440173576129,0.5818800999251772,0.046829022877794634
116,0.641534856327731,0.0748332703140766,0.5935267050082556,0.04800815131947539
117,0.6203783699041084,0.07475655096994652,0.5740010226737197,0.04637734723038882
118,0.598337007538156,0.07488222757401221,0.5535321995737303,0.04480480796442565
119,0.5876577014914317,0.07474102101021843,0.5437355648774439,0.043922136613987764
120,0.5799290978996694,0.07180591869525359,0.5382867562468739,0.04164234165279542
121,0.5793993554639097,0.07170096546374141,0.5378558622880779,0.04154349317583183
122,0.5604212153163485,0.07118737225034054,0.5205263016446353,0.03989491367171315
123,0.5600150734300616,0.07307981287590719,0.5190892766561053,0.04092579677395633
124,0.6009601856545662,0.10470296686623323,0.5380378712480508,0.06292231440651541
125,0.5886103587952753,0.1019292824558962,0.5286137272771653,0.05999663151811003
126,0.5252916008173578,0.1041770438752833,0.47056827467169016,0.05472332614566769
127,0.5508465787085152,0.10363806374657271,0.4937579058697406,0.05708867283877458
128,0.5754437277989725,0.10349470748616672,0.5158883475156685,0.059555380283304
129,0.5436624376112512,0.1033428919279041,0.4874787890759308,0.056183648535320437
130,0.5408265058591991,0.10290808919281788,0.4851710835564006,0.055655422302798505
131,0.511327991579226,0.09742760888838506,0.46151052800196174,0.049817463577264284
132,0.4948512510750324,0.11525987253450828,0.4378147589525822,0.05703649212245019
133,0.5340592644560235,0.09202065341694426,0.48491478197740756,0.049144482478615914
134,0.5350554516552822,0.09029366308573046,0.4867433349713368,0.048312116683945396
135,0.5647529363560986,0.08978609137025208,0.5140459776108117,0.05070695874528682
136,0.5542108318807909,0.0878731401698801,0.5055105857672643,0.048700246113526593
137,0.5494819496428036,0.08193738838962213,0.5044588337218344,0.045023115920969185
138,0.5488300710030636,0.08038320538688455,0.5047133506831258,0.04411672031993769
139,0.5746569567935182,0.07952817351938031,0.5289555386195243,0.04570141817399395
140,0.5927049218214246,0.07967736872127373,0.5454797532225453,0.047225168598879375
141,0.5644213165232962,0.07895577554209623,0.5198569937447084,0.04456432277858783
142,0.5789292854766779,0.07793346224449046,0.5338113218647513,0.04511796361192652
143,0.583963826100867,0.07729756900365817,0.5388248419571949,0.045138984143672
144,0.5868703251975406,0.07695123241434403,0.541709930406183,0.045160394791357604
