collection_id,submit_time,end_time,duration_sec,scheduling_class,priority,job_type,terminal_type,num_tasks,avg_cpu_request,avg_mem_request,total_cpu_request,total_mem_request
698302749502,0,,,1,115,batch,,1,0.0007309913635253906,0.0006484031677246094,0.007309913635253906,0.006484031677246094
138039981274,0,,,0,200,service,,12,0.023773193359375,0.0104217529296875,0.736968994140625,0.3230743408203125
170579135456,0,,,3,200,service,,3,0.004942377408345541,0.002269744873046875,0.23723411560058594,0.10894775390625
583718203564,0,,,2,119,service,,1,0.03240966796875,0.0053253173828125,0.81024169921875,0.1331329345703125
774763688907,0,,,1,200,service,,1,0.016204833984375,0.00521087646484375,0.016204833984375,0.00521087646484375
749893062917,0,,,1,119,batch,,1,0.016204833984375,0.00016307830810546875,0.016204833984375,0.00016307830810546875
764809481195,0,,,2,360,service,,1,0.0293212890625,0.01407012939453125,0.1466064453125,0.07035064697265625
483673033448,0,,,1,200,service,,10,0.0005973889277531547,0.0008654415098010979,0.6989450454711914,1.0125665664672852
80513129888,0,,,0,200,service,,1,0.00022029876708984375,0.00016307830810546875,0.00022029876708984375,0.00016307830810546875
88641068316,0,,,2,360,service,,1,0.0011089324951171875,0.002884674072265625,0.0055446624755859375,0.014423370361328125
748421887445,0,,,1,115,batch,,1,0.0012149810791015625,0.0010242462158203125,0.002429962158203125,0.002048492431640625
14260019026,0,,,2,360,service,,1,0.0079193115234375,0.00269317626953125,0.0237579345703125,0.00807952880859375
442982590460,0,,,3,200,service,,1,0.00566864013671875,0.0013027191162109375,0.6915740966796875,0.15893173217773438
168531630455,0,,,3,200,service,,1,0.0081024169921875,0.0006361007690429688,0.016204833984375,0.0012722015380859375
109019555397,0,,,3,200,service,,3,0.010581970214843748,0.0024235589163643973,0.1481475830078125,0.03392982482910156
151787169013,0,,,1,200,service,,2,0.0081024169921875,0.002330780029296875,0.0405120849609375,0.011653900146484375
749059563840,0,,,1,115,batch,,1,0.00748443603515625,0.003582000732421875,0.00748443603515625,0.003582000732421875
694862565406,0,,,3,119,service,,1,0.00566864013671875,0.0013027191162109375,0.6915740966796875,0.15893173217773438
68236468550,0,,,1,360,service,,2,0.014400906032986112,0.0030619303385416665,0.129608154296875,0.027557373046875
137904376682,0,,,2,360,service,,25,0.015739258021524514,0.003963653355428619,1.148965835571289,0.28934669494628906
59822220320,0,,,3,450,service,,1,0.0043182373046875,0.016387939453125,0.0043182373046875,0.016387939453125
155005175959,0,,,3,119,service,,1,0.03387451171875,0.02020263671875,0.135498046875,0.080810546875
695767779282,0,,,0,103,batch,,200,0.002644878691852753,0.0013807075050044347,11.468194007873535,5.986747741699219
771031924740,0,,,2,103,service,,1,0.006893880439527106,0.00225067138671875,0.45499610900878906,0.1485443115234375
