timestamp_utc,market_id,gross_demand_mw,wind_mw,solar_mw,net_load_mw,market_scale_mw,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2025-06-02 13:00:00+00:00,CAISO_NP15,22731,1771,7,20953,33983.0,22731,22731,22731,20953,20953,20953,2025-06-02T13:00:00Z,persistence-placeholder,True
2025-06-02 14:00:00+00:00,CAISO_NP15,23973,1582,3414,18977,33983.0,23973,23973,23973,18977,18977,18977,2025-06-02T14:00:00Z,persistence-placeholder,True
2025-06-02 14:00:00+00:00,SPP_NORTH_HUB,33790,13793,636,19361,46366.75,33790,33790,33790,19361,19361,19361,2025-06-02T14:00:00Z,persistence-placeholder,True
2025-06-02 14:00:00+00:00,ISONE_NEMA,8444,315,628,7501,18007.25,8444,8444,8444,7501,7501,7501,2025-06-02T14:00:00Z,persistence-placeholder,True
2025-06-02 14:00:00+00:00,MISO_MINN_HUB,73326,11361,11354,50611,101249.75,73326,73326,73326,50611,50611,50611,2025-06-02T14:00:00Z,persistence-placeholder,True
2025-06-02 15:00:00+00:00,MISO_MINN_HUB,76309,13140,12398,50771,101249.75,76309,76309,76309,50771,50771,50771,2025-06-02T15:00:00Z,persistence-placeholder,True
2025-06-02 15:00:00+00:00,CAISO_NP15,25606,1542,11048,13016,33983.0,25606,25606,25606,13016,13016,13016,2025-06-02T15:00:00Z,persistence-placeholder,True
2025-06-02 15:00:00+00:00,ISONE_NEMA,8478,318,705,7455,18007.25,8478,8478,8478,7455,7455,7455,2025-06-02T15:00:00Z,persistence-placeholder,True
2025-06-02 15:00:00+00:00,SPP_NORTH_HUB,35956,15571,732,19653,46366.75,35956,35956,35956,19653,19653,19653,2025-06-02T15:00:00Z,persistence-placeholder,True
2025-06-02 16:00:00+00:00,CAISO_NP15,25865,1706,14909,9250,33983.0,25865,25865,25865,9250,9250,9250,2025-06-02T16:00:00Z,persistence-placeholder,True
2025-06-02 16:00:00+00:00,SPP_NORTH_HUB,37969,16775,730,20464,46366.75,37969,37969,37969,20464,20464,20464,2025-06-02T16:00:00Z,persistence-placeholder,True
2025-06-02 16:00:00+00:00,MISO_MINN_HUB,79279,15305,12752,51222,101249.75,79279,79279,79279,51222,51222,51222,2025-06-02T16:00:00Z,persistence-placeholder,True
2025-06-02 16:00:00+00:00,ISONE_NEMA,8679,393,768,7518,18007.25,8679,8679,8679,7518,7518,7518,2025-06-02T16:00:00Z,persistence-placeholder,True
2025-06-02 17:00:00+00:00,MISO_MINN_HUB,82257,17086,12835,52336,101249.75,82257,82257,82257,52336,52336,52336,2025-06-02T17:00:00Z,persistence-placeholder,True
2025-06-02 17:00:00+00:00,CAISO_NP15,26551,1629,16073,8849,33983.0,26551,26551,26551,8849,8849,8849,2025-06-02T17:00:00Z,persistence-placeholder,True
2025-06-02 17:00:00+00:00,SPP_NORTH_HUB,39827,17500,644,21683,46366.75,39827,39827,39827,21683,21683,21683,2025-06-02T17:00:00Z,persistence-placeholder,True
2025-06-02 17:00:00+00:00,ISONE_NEMA,8868,456,722,7690,18007.25,8868,8868,8868,7690,7690,7690,2025-06-02T17:00:00Z,persistence-placeholder,True
2025-06-02 18:00:00+00:00,ISONE_NEMA,8863,381,700,7782,18007.25,8863,8863,8863,7782,7782,7782,2025-06-02T18:00:00Z,persistence-placeholder,True
2025-06-02 18:00:00+00:00,MISO_MINN_HUB,84806,17708,12506,54592,101249.75,84806,84806,84806,54592,54592,54592,2025-06-02T18:00:00Z,persistence-placeholder,True
2025-06-02 18:00:00+00:00,SPP_NORTH_HUB,41448,18227,706,22515,46366.75,41448,41448,41448,22515,22515,22515,2025-06-02T18:00:00Z,persistence-placeholder,True
2025-06-02 18:00:00+00:00,CAISO_NP15,26859,1489,16691,8679,33983.0,26859,26859,26859,8679,8679,8679,2025-06-02T18:00:00Z,persistence-placeholder,True
2025-06-02 19:00:00+00:00,CAISO_NP15,27334,1490,16488,9356,33983.0,27334,27334,27334,9356,9356,9356,2025-06-02T19:00:00Z,persistence-placeholder,True
2025-06-02 19:00:00+00:00,MISO_MINN_HUB,86955,18036,12623,56296,101249.75,86955,86955,86955,56296,56296,56296,2025-06-02T19:00:00Z,persistence-placeholder,True
2025-06-02 19:00:00+00:00,ISONE_NEMA,9217,410,670,8137,18007.25,9217,9217,9217,8137,8137,8137,2025-06-02T19:00:00Z,persistence-placeholder,True
2025-06-02 19:00:00+00:00,SPP_NORTH_HUB,42521,19667,720,22134,46366.75,42521,42521,42521,22134,22134,22134,2025-06-02T19:00:00Z,persistence-placeholder,True
2025-06-02 20:00:00+00:00,ISONE_NEMA,10240,404,549,9287,18007.25,10240,10240,10240,9287,9287,9287,2025-06-02T20:00:00Z,persistence-placeholder,True
2025-06-02 20:00:00+00:00,SPP_NORTH_HUB,43262,20654,738,21870,46366.75,43262,43262,43262,21870,21870,21870,2025-06-02T20:00:00Z,persistence-placeholder,True
2025-06-02 20:00:00+00:00,CAISO_NP15,28206,1364,17119,9723,33983.0,28206,28206,28206,9723,9723,9723,2025-06-02T20:00:00Z,persistence-placeholder,True
2025-06-02 20:00:00+00:00,MISO_MINN_HUB,88656,17800,12059,58797,101249.75,88656,88656,88656,58797,58797,58797,2025-06-02T20:00:00Z,persistence-placeholder,True
2025-06-02 21:00:00+00:00,CAISO_NP15,27909,1677,17144,9088,33983.0,27909,27909,27909,9088,9088,9088,2025-06-02T21:00:00Z,persistence-placeholder,True
2025-06-02 21:00:00+00:00,MISO_MINN_HUB,90148,17734,11030,61384,101249.75,90148,90148,90148,61384,61384,61384,2025-06-02T21:00:00Z,persistence-placeholder,True
2025-06-02 21:00:00+00:00,SPP_NORTH_HUB,43493,21472,683,21338,46366.75,43493,43493,43493,21338,21338,21338,2025-06-02T21:00:00Z,persistence-placeholder,True
2025-06-02 21:00:00+00:00,ISONE_NEMA,11630,395,397,10838,18007.25,11630,11630,11630,10838,10838,10838,2025-06-02T21:00:00Z,persistence-placeholder,True
2025-06-02 22:00:00+00:00,SPP_NORTH_HUB,43357,21565,564,21228,46366.75,43357,43357,43357,21228,21228,21228,2025-06-02T22:00:00Z,persistence-placeholder,True
2025-06-02 22:00:00+00:00,MISO_MINN_HUB,90659,16677,8833,65149,101249.75,90659,90659,90659,65149,65149,65149,2025-06-02T22:00:00Z,persistence-placeholder,True
2025-06-02 22:00:00+00:00,ISONE_NEMA,12675,425,195,12055,18007.25,12675,12675,12675,12055,12055,12055,2025-06-02T22:00:00Z,persistence-placeholder,True
2025-06-02 22:00:00+00:00,CAISO_NP15,28838,2394,16718,9726,33983.0,28838,28838,28838,9726,9726,9726,2025-06-02T22:00:00Z,persistence-placeholder,True
2025-06-02 23:00:00+00:00,ISONE_NEMA,13156,325,60,12771,18007.25,13156,13156,13156,12771,12771,12771,2025-06-02T23:00:00Z,persistence-placeholder,True
2025-06-02 23:00:00+00:00,SPP_NORTH_HUB,42663,21392,251,21020,46366.75,42663,42663,42663,21020,21020,21020,2025-06-02T23:00:00Z,persistence-placeholder,True
2025-06-02 23:00:00+00:00,CAISO_NP15,28833,2789,16220,9824,33983.0,28833,28833,28833,9824,9824,9824,2025-06-02T23:00:00Z,persistence-placeholder,True
2025-06-02 23:00:00+00:00,MISO_MINN_HUB,89769,16370,5012,68387,101249.75,89769,89769,89769,68387,68387,68387,2025-06-02T23:00:00Z,persistence-placeholder,True
2025-06-03 00:00:00+00:00,SPP_NORTH_HUB,41294,20684,76,20534,46366.75,41294,41294,41294,20534,20534,20534,2025-06-03T00:00:00Z,persistence-placeholder,True
2025-06-03 00:00:00+00:00,ISONE_NEMA,13294,329,9,12956,18007.25,13294,13294,13294,12956,12956,12956,2025-06-03T00:00:00Z,persistence-placeholder,True
2025-06-03 00:00:00+00:00,MISO_MINN_HUB,87212,15851,1372,69989,101249.75,87212,87212,87212,69989,69989,69989,2025-06-03T00:00:00Z,persistence-placeholder,True
2025-06-03 00:00:00+00:00,CAISO_NP15,29084,3081,15190,10813,33983.0,29084,29084,29084,10813,10813,10813,2025-06-03T00:00:00Z,persistence-placeholder,True
2025-06-03 01:00:00+00:00,ISONE_NEMA,12724,332,1,12391,18007.25,12724,12724,12724,12391,12391,12391,2025-06-03T01:00:00Z,persistence-placeholder,True
2025-06-03 01:00:00+00:00,CAISO_NP15,29920,3242,13078,13600,33983.0,29920,29920,29920,13600,13600,13600,2025-06-03T01:00:00Z,persistence-placeholder,True
2025-06-03 01:00:00+00:00,MISO_MINN_HUB,85168,15336,46,69786,101249.75,85168,85168,85168,69786,69786,69786,2025-06-03T01:00:00Z,persistence-placeholder,True
2025-06-03 01:00:00+00:00,SPP_NORTH_HUB,39817,19744,19,20054,46366.75,39817,39817,39817,20054,20054,20054,2025-06-03T01:00:00Z,persistence-placeholder,True
2025-06-03 02:00:00+00:00,CAISO_NP15,30943,3780,7963,19200,33983.0,30943,30943,30943,19200,19200,19200,2025-06-03T02:00:00Z,persistence-placeholder,True
2025-06-03 02:00:00+00:00,ISONE_NEMA,11622,270,1,11351,18007.25,11622,11622,11622,11351,11351,11351,2025-06-03T02:00:00Z,persistence-placeholder,True
2025-06-03 02:00:00+00:00,MISO_MINN_HUB,81866,15610,1,66255,101249.75,81866,81866,81866,66255,66255,66255,2025-06-03T02:00:00Z,persistence-placeholder,True
2025-06-03 02:00:00+00:00,SPP_NORTH_HUB,38657,19584,0,19073,46366.75,38657,38657,38657,19073,19073,19073,2025-06-03T02:00:00Z,persistence-placeholder,True
