timestamp_utc,market_id,gross_demand_mw,wind_mw,solar_mw,net_load_mw,market_scale_mw,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2025-06-06 04:00:00+00:00,MISO_MINN_HUB,71995,2848,2,69145,101249.75,71995,71995,71995,69145,69145,69145,2025-06-06T04:00:00Z,persistence-placeholder,True
2025-06-06 04:00:00+00:00,ISONE_NEMA,13944,231,13,13700,18007.25,13944,13944,13944,13700,13700,13700,2025-06-06T04:00:00Z,persistence-placeholder,True
2025-06-06 04:00:00+00:00,CAISO_NP15,29902,2919,0,26983,33983.0,29902,29902,29902,26983,26983,26983,2025-06-06T04:00:00Z,persistence-placeholder,True
2025-06-06 05:00:00+00:00,MISO_MINN_HUB,68681,2846,2,65833,101249.75,68681,68681,68681,65833,65833,65833,2025-06-06T05:00:00Z,persistence-placeholder,True
2025-06-06 05:00:00+00:00,CAISO_NP15,29502,3179,0,26323,33983.0,29502,29502,29502,26323,26323,26323,2025-06-06T05:00:00Z,persistence-placeholder,True
2025-06-06 05:00:00+00:00,SPP_NORTH_HUB,29437,11207,0,18230,46366.75,29437,29437,29437,18230,18230,18230,2025-06-06T05:00:00Z,persistence-placeholder,True
2025-06-06 05:00:00+00:00,ISONE_NEMA,13211,254,13,12944,18007.25,13211,13211,13211,12944,12944,12944,2025-06-06T05:00:00Z,persistence-placeholder,True
2025-06-06 06:00:00+00:00,ISONE_NEMA,12912,213,13,12686,18007.25,12912,12912,12912,12686,12686,12686,2025-06-06T06:00:00Z,persistence-placeholder,True
2025-06-06 06:00:00+00:00,CAISO_NP15,28159,3232,0,24927,33983.0,28159,28159,28159,24927,24927,24927,2025-06-06T06:00:00Z,persistence-placeholder,True
2025-06-06 06:00:00+00:00,SPP_NORTH_HUB,28409,10269,0,18140,46366.75,28409,28409,28409,18140,18140,18140,2025-06-06T06:00:00Z,persistence-placeholder,True
2025-06-06 06:00:00+00:00,MISO_MINN_HUB,66660,3103,1,63556,101249.75,66660,66660,66660,63556,63556,63556,2025-06-06T06:00:00Z,persistence-placeholder,True
2025-06-06 07:00:00+00:00,ISONE_NEMA,12662,208,13,12441,18007.25,12662,12662,12662,12441,12441,12441,2025-06-06T07:00:00Z,persistence-placeholder,True
2025-06-06 07:00:00+00:00,MISO_MINN_HUB,64824,3203,2,61619,101249.75,64824,64824,64824,61619,61619,61619,2025-06-06T07:00:00Z,persistence-placeholder,True
2025-06-06 07:00:00+00:00,CAISO_NP15,26364,2899,0,23465,33983.0,26364,26364,26364,23465,23465,23465,2025-06-06T07:00:00Z,persistence-placeholder,True
2025-06-06 07:00:00+00:00,SPP_NORTH_HUB,27753,9443,0,18310,46366.75,27753,27753,27753,18310,18310,18310,2025-06-06T07:00:00Z,persistence-placeholder,True
2025-06-06 08:00:00+00:00,ISONE_NEMA,12665,195,13,12457,18007.25,12665,12665,12665,12457,12457,12457,2025-06-06T08:00:00Z,persistence-placeholder,True
2025-06-06 08:00:00+00:00,MISO_MINN_HUB,64098,2890,2,61206,101249.75,64098,64098,64098,61206,61206,61206,2025-06-06T08:00:00Z,persistence-placeholder,True
2025-06-06 08:00:00+00:00,SPP_NORTH_HUB,27437,8585,0,18852,46366.75,27437,27437,27437,18852,18852,18852,2025-06-06T08:00:00Z,persistence-placeholder,True
2025-06-06 08:00:00+00:00,CAISO_NP15,25235,2826,0,22409,33983.0,25235,25235,25235,22409,22409,22409,2025-06-06T08:00:00Z,persistence-placeholder,True
2025-06-06 09:00:00+00:00,MISO_MINN_HUB,64713,2428,3,62282,101249.75,64713,64713,64713,62282,62282,62282,2025-06-06T09:00:00Z,persistence-placeholder,True
2025-06-06 09:00:00+00:00,CAISO_NP15,24204,2619,0,21585,33983.0,24204,24204,24204,21585,21585,21585,2025-06-06T09:00:00Z,persistence-placeholder,True
2025-06-06 09:00:00+00:00,ISONE_NEMA,12775,184,25,12566,18007.25,12775,12775,12775,12566,12566,12566,2025-06-06T09:00:00Z,persistence-placeholder,True
2025-06-06 09:00:00+00:00,SPP_NORTH_HUB,27438,7832,0,19606,46366.75,27438,27438,27438,19606,19606,19606,2025-06-06T09:00:00Z,persistence-placeholder,True
2025-06-06 10:00:00+00:00,CAISO_NP15,23178,2638,0,20540,33983.0,23178,23178,23178,20540,20540,20540,2025-06-06T10:00:00Z,persistence-placeholder,True
2025-06-06 10:00:00+00:00,MISO_MINN_HUB,66620,2094,17,64509,101249.75,66620,66620,66620,64509,64509,64509,2025-06-06T10:00:00Z,persistence-placeholder,True
2025-06-06 10:00:00+00:00,ISONE_NEMA,13239,175,104,12960,18007.25,13239,13239,13239,12960,12960,12960,2025-06-06T10:00:00Z,persistence-placeholder,True
2025-06-06 10:00:00+00:00,SPP_NORTH_HUB,27926,5767,0,22159,46366.75,27926,27926,27926,22159,22159,22159,2025-06-06T10:00:00Z,persistence-placeholder,True
2025-06-06 11:00:00+00:00,SPP_NORTH_HUB,28745,3671,8,25066,46366.75,28745,28745,28745,25066,25066,25066,2025-06-06T11:00:00Z,persistence-placeholder,True
2025-06-06 11:00:00+00:00,ISONE_NEMA,13935,111,231,13593,18007.25,13935,13935,13935,13593,13593,13593,2025-06-06T11:00:00Z,persistence-placeholder,True
2025-06-06 11:00:00+00:00,CAISO_NP15,22642,2515,0,20127,33983.0,22642,22642,22642,20127,20127,20127,2025-06-06T11:00:00Z,persistence-placeholder,True
2025-06-06 11:00:00+00:00,MISO_MINN_HUB,69260,1654,640,66966,101249.75,69260,69260,69260,66966,66966,66966,2025-06-06T11:00:00Z,persistence-placeholder,True
2025-06-06 12:00:00+00:00,SPP_NORTH_HUB,29805,3539,206,26060,46366.75,29805,29805,29805,26060,26060,26060,2025-06-06T12:00:00Z,persistence-placeholder,True
2025-06-06 12:00:00+00:00,CAISO_NP15,22729,2477,0,20252,33983.0,22729,22729,22729,20252,20252,20252,2025-06-06T12:00:00Z,persistence-placeholder,True
2025-06-06 12:00:00+00:00,ISONE_NEMA,14258,58,331,13869,18007.25,14258,14258,14258,13869,13869,13869,2025-06-06T12:00:00Z,persistence-placeholder,True
2025-06-06 12:00:00+00:00,MISO_MINN_HUB,72623,1227,2866,68530,101249.75,72623,72623,72623,68530,68530,68530,2025-06-06T12:00:00Z,persistence-placeholder,True
2025-06-06 13:00:00+00:00,CAISO_NP15,23528,2346,34,21148,33983.0,23528,23528,23528,21148,21148,21148,2025-06-06T13:00:00Z,persistence-placeholder,True
2025-06-06 13:00:00+00:00,MISO_MINN_HUB,75526,800,4791,69935,101249.75,75526,75526,75526,69935,69935,69935,2025-06-06T13:00:00Z,persistence-placeholder,True
2025-06-06 13:00:00+00:00,SPP_NORTH_HUB,30932,2666,431,27835,46366.75,30932,30932,30932,27835,27835,27835,2025-06-06T13:00:00Z,persistence-placeholder,True
2025-06-06 13:00:00+00:00,ISONE_NEMA,14112,67,501,13544,18007.25,14112,14112,14112,13544,13544,13544,2025-06-06T13:00:00Z,persistence-placeholder,True
2025-06-06 14:00:00+00:00,MISO_MINN_HUB,77866,703,6147,71016,101249.75,77866,77866,77866,71016,71016,71016,2025-06-06T14:00:00Z,persistence-placeholder,True
2025-06-06 14:00:00+00:00,ISONE_NEMA,14437,48,650,13739,18007.25,14437,14437,14437,13739,13739,13739,2025-06-06T14:00:00Z,persistence-placeholder,True
2025-06-06 14:00:00+00:00,CAISO_NP15,24886,2113,3678,19095,33983.0,24886,24886,24886,19095,19095,19095,2025-06-06T14:00:00Z,persistence-placeholder,True
2025-06-06 14:00:00+00:00,SPP_NORTH_HUB,31944,2287,552,29105,46366.75,31944,31944,31944,29105,29105,29105,2025-06-06T14:00:00Z,persistence-placeholder,True
2025-06-06 15:00:00+00:00,MISO_MINN_HUB,80279,762,7528,71989,101249.75,80279,80279,80279,71989,71989,71989,2025-06-06T15:00:00Z,persistence-placeholder,True
2025-06-06 15:00:00+00:00,ISONE_NEMA,14632,31,734,13867,18007.25,14632,14632,14632,13867,13867,13867,2025-06-06T15:00:00Z,persistence-placeholder,True
2025-06-06 15:00:00+00:00,CAISO_NP15,27562,1603,11622,14337,33983.0,27562,27562,27562,14337,14337,14337,2025-06-06T15:00:00Z,persistence-placeholder,True
2025-06-06 15:00:00+00:00,SPP_NORTH_HUB,32986,2103,586,30297,46366.75,32986,32986,32986,30297,30297,30297,2025-06-06T15:00:00Z,persistence-placeholder,True
2025-06-06 16:00:00+00:00,SPP_NORTH_HUB,34053,2211,725,31117,46366.75,34053,34053,34053,31117,31117,31117,2025-06-06T16:00:00Z,persistence-placeholder,True
2025-06-06 16:00:00+00:00,MISO_MINN_HUB,82274,902,8244,73128,101249.75,82274,82274,82274,73128,73128,73128,2025-06-06T16:00:00Z,persistence-placeholder,True
2025-06-06 16:00:00+00:00,ISONE_NEMA,14470,42,744,13684,18007.25,14470,14470,14470,13684,13684,13684,2025-06-06T16:00:00Z,persistence-placeholder,True
2025-06-06 16:00:00+00:00,CAISO_NP15,28967,1186,15760,12021,33983.0,28967,28967,28967,12021,12021,12021,2025-06-06T16:00:00Z,persistence-placeholder,True
2025-06-06 17:00:00+00:00,MISO_MINN_HUB,84241,1005,8498,74738,101249.75,84241,84241,84241,74738,74738,74738,2025-06-06T17:00:00Z,persistence-placeholder,True
2025-06-06 17:00:00+00:00,ISONE_NEMA,14749,64,725,13960,18007.25,14749,14749,14749,13960,13960,13960,2025-06-06T17:00:00Z,persistence-placeholder,True
2025-06-06 17:00:00+00:00,SPP_NORTH_HUB,35259,2058,778,32423,46366.75,35259,35259,35259,32423,32423,32423,2025-06-06T17:00:00Z,persistence-placeholder,True
2025-06-06 17:00:00+00:00,CAISO_NP15,29834,897,17186,11751,33983.0,29834,29834,29834,11751,11751,11751,2025-06-06T17:00:00Z,persistence-placeholder,True
2025-06-06 18:00:00+00:00,MISO_MINN_HUB,85487,1159,8899,75429,101249.75,85487,85487,85487,75429,75429,75429,2025-06-06T18:00:00Z,persistence-placeholder,True
2025-06-06 18:00:00+00:00,CAISO_NP15,29061,678,17715,10668,33983.0,29061,29061,29061,10668,10668,10668,2025-06-06T18:00:00Z,persistence-placeholder,True
2025-06-06 18:00:00+00:00,ISONE_NEMA,15342,69,656,14617,18007.25,15342,15342,15342,14617,14617,14617,2025-06-06T18:00:00Z,persistence-placeholder,True
2025-06-06 18:00:00+00:00,SPP_NORTH_HUB,36666,1673,765,34228,46366.75,36666,36666,36666,34228,34228,34228,2025-06-06T18:00:00Z,persistence-placeholder,True
2025-06-06 19:00:00+00:00,CAISO_NP15,27855,635,17974,9246,33983.0,27855,27855,27855,9246,9246,9246,2025-06-06T19:00:00Z,persistence-placeholder,True
2025-06-06 19:00:00+00:00,SPP_NORTH_HUB,37648,1454,729,35465,46366.75,37648,37648,37648,35465,35465,35465,2025-06-06T19:00:00Z,persistence-placeholder,True
2025-06-06 19:00:00+00:00,ISONE_NEMA,16186,80,555,15551,18007.25,16186,16186,16186,15551,15551,15551,2025-06-06T19:00:00Z,persistence-placeholder,True
2025-06-06 19:00:00+00:00,MISO_MINN_HUB,86231,1338,8683,76210,101249.75,86231,86231,86231,76210,76210,76210,2025-06-06T19:00:00Z,persistence-placeholder,True
2025-06-06 20:00:00+00:00,SPP_NORTH_HUB,38646,1533,619,36494,46366.75,38646,38646,38646,36494,36494,36494,2025-06-06T20:00:00Z,persistence-placeholder,True
2025-06-06 20:00:00+00:00,MISO_MINN_HUB,87000,1390,8337,77273,101249.75,87000,87000,87000,77273,77273,77273,2025-06-06T20:00:00Z,persistence-placeholder,True
2025-06-06 20:00:00+00:00,CAISO_NP15,27730,782,18105,8843,33983.0,27730,27730,27730,8843,8843,8843,2025-06-06T20:00:00Z,persistence-placeholder,True
2025-06-06 20:00:00+00:00,ISONE_NEMA,17087,108,421,16558,18007.25,17087,17087,17087,16558,16558,16558,2025-06-06T20:00:00Z,persistence-placeholder,True
2025-06-06 21:00:00+00:00,ISONE_NEMA,17388,112,232,17044,18007.25,17388,17388,17388,17044,17044,17044,2025-06-06T21:00:00Z,persistence-placeholder,True
2025-06-06 21:00:00+00:00,SPP_NORTH_HUB,39304,1904,570,36830,46366.75,39304,39304,39304,36830,36830,36830,2025-06-06T21:00:00Z,persistence-placeholder,True
2025-06-06 21:00:00+00:00,CAISO_NP15,26800,890,17611,8299,33983.0,26800,26800,26800,8299,8299,8299,2025-06-06T21:00:00Z,persistence-placeholder,True
2025-06-06 21:00:00+00:00,MISO_MINN_HUB,87467,1553,7889,78025,101249.75,87467,87467,87467,78025,78025,78025,2025-06-06T21:00:00Z,persistence-placeholder,True
2025-06-06 22:00:00+00:00,ISONE_NEMA,17100,95,75,16930,18007.25,17100,17100,17100,16930,16930,16930,2025-06-06T22:00:00Z,persistence-placeholder,True
2025-06-06 22:00:00+00:00,MISO_MINN_HUB,87012,1688,6677,78647,101249.75,87012,87012,87012,78647,78647,78647,2025-06-06T22:00:00Z,persistence-placeholder,True
2025-06-06 22:00:00+00:00,CAISO_NP15,26042,992,17167,7883,33983.0,26042,26042,26042,7883,7883,7883,2025-06-06T22:00:00Z,persistence-placeholder,True
2025-06-06 22:00:00+00:00,SPP_NORTH_HUB,39433,2378,498,36557,46366.75,39433,39433,39433,36557,36557,36557,2025-06-06T22:00:00Z,persistence-placeholder,True
2025-06-06 23:00:00+00:00,MISO_MINN_HUB,85570,1740,4812,79018,101249.75,85570,85570,85570,79018,79018,79018,2025-06-06T23:00:00Z,persistence-placeholder,True
2025-06-06 23:00:00+00:00,SPP_NORTH_HUB,38869,2730,386,35753,46366.75,38869,38869,38869,35753,35753,35753,2025-06-06T23:00:00Z,persistence-placeholder,True
2025-06-06 23:00:00+00:00,ISONE_NEMA,16656,84,14,16558,18007.25,16656,16656,16656,16558,16558,16558,2025-06-06T23:00:00Z,persistence-placeholder,True
2025-06-06 23:00:00+00:00,CAISO_NP15,26855,969,16904,8982,33983.0,26855,26855,26855,8982,8982,8982,2025-06-06T23:00:00Z,persistence-placeholder,True
2025-06-07 00:00:00+00:00,CAISO_NP15,27778,1148,16100,10530,33983.0,27778,27778,27778,10530,10530,10530,2025-06-07T00:00:00Z,persistence-placeholder,True
2025-06-07 00:00:00+00:00,MISO_MINN_HUB,83215,1900,1706,79609,101249.75,83215,83215,83215,79609,79609,79609,2025-06-07T00:00:00Z,persistence-placeholder,True
2025-06-07 00:00:00+00:00,ISONE_NEMA,16186,81,4,16101,18007.25,16186,16186,16186,16101,16101,16101,2025-06-07T00:00:00Z,persistence-placeholder,True
2025-06-07 00:00:00+00:00,SPP_NORTH_HUB,37802,3691,194,33917,46366.75,37802,37802,37802,33917,33917,33917,2025-06-07T00:00:00Z,persistence-placeholder,True
2025-06-07 01:00:00+00:00,SPP_NORTH_HUB,36399,5059,21,31319,46366.75,36399,36399,36399,31319,31319,31319,2025-06-07T01:00:00Z,persistence-placeholder,True
2025-06-07 01:00:00+00:00,CAISO_NP15,28599,1755,14101,12743,33983.0,28599,28599,28599,12743,12743,12743,2025-06-07T01:00:00Z,persistence-placeholder,True
2025-06-07 01:00:00+00:00,ISONE_NEMA,15536,78,3,15455,18007.25,15536,15536,15536,15455,15455,15455,2025-06-07T01:00:00Z,persistence-placeholder,True
2025-06-07 01:00:00+00:00,MISO_MINN_HUB,81334,2414,78,78842,101249.75,81334,81334,81334,78842,78842,78842,2025-06-07T01:00:00Z,persistence-placeholder,True
2025-06-07 02:00:00+00:00,SPP_NORTH_HUB,35443,7493,1,27949,46366.75,35443,35443,35443,27949,27949,27949,2025-06-07T02:00:00Z,persistence-placeholder,True
2025-06-07 02:00:00+00:00,MISO_MINN_HUB,78914,3226,9,75679,101249.75,78914,78914,78914,75679,75679,75679,2025-06-07T02:00:00Z,persistence-placeholder,True
2025-06-07 02:00:00+00:00,CAISO_NP15,29537,2345,8602,18590,33983.0,29537,29537,29537,18590,18590,18590,2025-06-07T02:00:00Z,persistence-placeholder,True
2025-06-07 02:00:00+00:00,ISONE_NEMA,14701,123,3,14575,18007.25,14701,14701,14701,14575,14575,14575,2025-06-07T02:00:00Z,persistence-placeholder,True
