timestep,solar_fraction
346,0.8736083333333332
347,0.8729791666666666
348,0.87235
349,0.8608541666666666
350,0.8493583333333332
351,0.8378625
352,0.8263666666666666
353,0.8148708333333333
354,0.8033749999999998
355,0.7918791666666666
356,0.7803833333333333
357,0.7688875
358,0.7573916666666667
359,0.7458958333333332
360,0.7343999999999999
361,0.7192083333333332
362,0.7040166666666666
363,0.688825
364,0.6736333333333333
365,0.6584416666666666
366,0.64325
367,0.6280583333333334
368,0.6128666666666667
369,0.597675
370,0.5824833333333334
371,0.5672916666666667
372,0.5521
373,0.5417416666666667
374,0.5313833333333333
375,0.521025
376,0.5106666666666667
377,0.5003083333333334
378,0.48995
379,0.4795916666666667
380,0.4692333333333333
381,0.458875
382,0.4485166666666667
383,0.4381583333333333
384,0.4278
385,0.413925
386,0.40005
387,0.386175
388,0.3723
389,0.358425
390,0.3445499999999999
391,0.3306749999999999
392,0.3167999999999999
393,0.3029249999999999
394,0.28905
395,0.2751749999999999
396,0.2613
397,0.2461583333333333
398,0.2310166666666666
399,0.2158749999999999
400,0.2007333333333333
401,0.1855916666666666
402,0.1704499999999999
403,0.1553083333333333
404,0.1401666666666666
405,0.1250249999999999
406,0.1098833333333333
407,0.0947416666666666
408,0.0795999999999999
409,0.0729666666666666
410,0.0663333333333333
411,0.0596999999999999
412,0.0530666666666666
413,0.0464333333333333
414,0.0397999999999999
415,0.0331666666666666
416,0.0265333333333333
417,0.0198999999999999
418,0.0132666666666666
419,0.0066333333333333
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0058
554,0.0116
555,0.0174
556,0.0232
557,0.029
558,0.0348
559,0.0406
560,0.0464
561,0.0521999999999999
562,0.058
563,0.0638
564,0.0696
565,0.0849875
566,0.100375
567,0.1157625
568,0.13115
569,0.1465375
570,0.161925
571,0.1773125
572,0.1926999999999999
573,0.2080875
574,0.223475
575,0.2388625
576,0.25425
577,0.2728291666666667
578,0.2914083333333334
579,0.3099875
580,0.3285666666666667
581,0.3471458333333334
582,0.365725
583,0.3843041666666666
584,0.4028833333333333
585,0.4214625
586,0.4400416666666666
587,0.4586208333333333
588,0.4772
589,0.4882291666666666
590,0.4992583333333333
591,0.5102875
592,0.5213166666666668
593,0.5323458333333333
594,0.543375
595,0.5544041666666667
596,0.5654333333333332
597,0.5764625
598,0.5874916666666666
599,0.5985208333333333
600,0.6095499999999999
601,0.6278208333333333
602,0.6460916666666667
603,0.6643625
604,0.6826333333333333
605,0.7009041666666667
606,0.719175
607,0.7374458333333334
608,0.7557166666666667
609,0.7739875
610,0.7922583333333334
611,0.8105291666666667
612,0.8288000000000001
613,0.8336041666666667
614,0.8384083333333334
615,0.8432125000000001
616,0.8480166666666668
617,0.8528208333333335
618,0.857625
619,0.8624291666666667
620,0.8672333333333333
621,0.8720375
622,0.8768416666666667
623,0.8816458333333334
624,0.8864500000000001
625,0.8871333333333333
626,0.8878166666666667
627,0.8885
628,0.8891833333333334
629,0.8898666666666667
630,0.8905500000000001
631,0.8912333333333333
632,0.8919166666666666
633,0.8926000000000001
634,0.8932833333333333
635,0.8939666666666667
636,0.89465
637,0.8849166666666666
638,0.8751833333333333
639,0.86545
640,0.8557166666666667
641,0.8459833333333333
642,0.83625
643,0.8265166666666667
644,0.8167833333333333
645,0.80705
646,0.7973166666666667
647,0.7875833333333334
648,0.77785
649,0.7640625
650,0.750275
651,0.7364875000000001
652,0.7227
653,0.7089125000000001
654,0.695125
655,0.6813374999999999
656,0.66755
657,0.6537625
658,0.6399750000000001
659,0.6261875
660,0.6123999999999999
661,0.5977833333333333
662,0.5831666666666666
663,0.56855
664,0.5539333333333333
665,0.5393166666666666
666,0.5246999999999999
667,0.5100833333333333
668,0.4954666666666666
669,0.4808499999999999
670,0.4662333333333333
671,0.4516166666666666
672,0.437
673,0.4219125
674,0.406825
675,0.3917375
676,0.37665
677,0.3615625
678,0.346475
679,0.3313875
680,0.3163
681,0.3012125
682,0.286125
683,0.2710375
684,0.25595
685,0.2407291666666666
686,0.2255083333333333
687,0.2102875
688,0.1950666666666666
689,0.1798458333333333
690,0.164625
691,0.1494041666666666
692,0.1341833333333333
693,0.1189625
694,0.1037416666666666
695,0.0885208333333333
696,0.0733
697,0.0671916666666666
698,0.0610833333333333
699,0.054975
700,0.0488666666666666
701,0.0427583333333333
702,0.03665
703,0.0305416666666666
704,0.0244333333333333
705,0.018325
706,0.0122166666666666
707,0.0061083333333333
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0035124999999999
842,0.0070249999999999
843,0.0105375
844,0.0140499999999999
845,0.0175625
846,0.021075
847,0.0245874999999999
848,0.0280999999999999
849,0.0316124999999999
850,0.035125
851,0.0386375
852,0.04215
853,0.0485166666666666
854,0.0548833333333333
855,0.06125
856,0.0676166666666666
857,0.0739833333333333
858,0.0803499999999999
859,0.0867166666666666
860,0.0930833333333333
861,0.09945
862,0.1058166666666666
863,0.1121833333333333
864,0.11855
865,0.1306375
866,0.142725
867,0.1548125
868,0.1669
869,0.1789875
870,0.191075
871,0.2031625
872,0.21525
873,0.2273375
874,0.239425
875,0.2515124999999999
876,0.2636
877,0.2802833333333334
878,0.2969666666666667
879,0.31365
880,0.3303333333333333
881,0.3470166666666666
882,0.3636999999999999
883,0.3803833333333333
884,0.3970666666666666
885,0.4137499999999999
886,0.4304333333333333
887,0.4471166666666666
888,0.4637999999999999
889,0.4808499999999999
890,0.4978999999999999
891,0.51495
892,0.532
893,0.5490499999999999
894,0.5661
895,0.5831500000000001
896,0.6002000000000001
897,0.61725
898,0.6343000000000001
899,0.6513500000000001
900,0.6684000000000001
901,0.6737250000000001
902,0.67905
903,0.684375
904,0.6897000000000001
905,0.6950250000000001
906,0.70035
907,0.7056749999999999
908,0.711
909,0.7163250000000001
910,0.72165
911,0.7269749999999999
912,0.7323
913,0.728625
914,0.72495
915,0.721275
916,0.7176
917,0.7139249999999999
918,0.71025
919,0.7065750000000001
920,0.7029
921,0.699225
922,0.6955500000000001
923,0.691875
924,0.6882
925,0.6776791666666667
926,0.6671583333333334
927,0.6566375000000001
928,0.6461166666666667
929,0.6355958333333335
930,0.625075
931,0.6145541666666666
932,0.6040333333333334
933,0.5935125
934,0.5829916666666667
935,0.5724708333333334
936,0.5619500000000001
937,0.5604125
938,0.558875
939,0.5573374999999999
940,0.5558000000000001
941,0.5542625
942,0.552725
943,0.5511875
944,0.54965
945,0.5481125
946,0.546575
947,0.5450375000000001
948,0.5435
949,0.5304166666666666
950,0.5173333333333334
951,0.50425
952,0.4911666666666667
953,0.4780833333333333
954,0.465
955,0.4519166666666667
956,0.4388333333333333
957,0.42575
958,0.4126666666666667
959,0.3995833333333333
960,0.3865
961,0.3724125
962,0.358325
963,0.3442375
964,0.33015
965,0.3160625
966,0.301975
967,0.2878874999999999
968,0.2738
969,0.2597124999999999
970,0.245625
971,0.2315375
972,0.2174499999999999
973,0.2045083333333333
974,0.1915666666666666
975,0.178625
976,0.1656833333333333
977,0.1527416666666666
978,0.1398
979,0.1268583333333333
980,0.1139166666666666
981,0.100975
982,0.0880333333333333
983,0.0750916666666666
984,0.06215
985,0.0569708333333333
986,0.0517916666666666
987,0.0466125
988,0.0414333333333333
989,0.0362541666666666
990,0.031075
991,0.0258958333333333
992,0.0207166666666666
993,0.0155375
994,0.0103583333333333
995,0.0051791666666666
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0023625
1130,0.004725
1131,0.0070874999999999
1132,0.00945
1133,0.0118125
1134,0.0141749999999999
1135,0.0165374999999999
1136,0.0189
1137,0.0212625
1138,0.023625
1139,0.0259874999999999
1140,0.0283499999999999
1141,0.038575
1142,0.0487999999999999
1143,0.059025
1144,0.06925
1145,0.079475
1146,0.0897
1147,0.099925
1148,0.11015
1149,0.120375
1150,0.1306
1151,0.140825
1152,0.15105
1153,0.16125
1154,0.17145
1155,0.18165
1156,0.19185
1157,0.20205
1158,0.21225
1159,0.2224499999999999
1160,0.2326499999999999
1161,0.2428499999999999
1162,0.25305
1163,0.26325
1164,0.2734499999999999
1165,0.2825041666666666
1166,0.2915583333333333
1167,0.3006125
1168,0.3096666666666666
1169,0.3187208333333333
1170,0.327775
1171,0.3368291666666666
1172,0.3458833333333333
1173,0.3549375
1174,0.3639916666666666
1175,0.3730458333333333
1176,0.3820999999999999
1177,0.4034916666666666
1178,0.4248833333333333
1179,0.446275
1180,0.4676666666666666
1181,0.4890583333333332
1182,0.51045
1183,0.5318416666666665
1184,0.5532333333333334
1185,0.574625
1186,0.5960166666666666
1187,0.6174083333333333
1188,0.6387999999999999
1189,0.6446999999999999
1190,0.6506
1191,0.6564999999999999
1192,0.6624
1193,0.6683
1194,0.6741999999999999
1195,0.6800999999999999
1196,0.6859999999999998
1197,0.6918999999999998
1198,0.6978
1199,0.7036999999999999
1200,0.7095999999999999
1201,0.7018
1202,0.6939999999999998
1203,0.6861999999999999
1204,0.6784
1205,0.6705999999999999
1206,0.6628
1207,0.655
1208,0.6471999999999999
1209,0.6394
1210,0.6316
1211,0.6237999999999999
1212,0.616
1213,0.6271708333333333
1214,0.6383416666666667
1215,0.6495124999999999
1216,0.6606833333333333
1217,0.6718541666666666
1218,0.683025
1219,0.6941958333333333
