timestep,solar_fraction
349,0.1304125
350,0.131675
351,0.1329375
352,0.1342
353,0.1354625
354,0.1367249999999999
355,0.1379875
356,0.13925
357,0.1405125
358,0.141775
359,0.1430375
360,0.1443
361,0.1509083333333333
362,0.1575166666666667
363,0.164125
364,0.1707333333333333
365,0.1773416666666666
366,0.18395
367,0.1905583333333333
368,0.1971666666666666
369,0.203775
370,0.2103833333333333
371,0.2169916666666666
372,0.2236
373,0.2272916666666666
374,0.2309833333333333
375,0.234675
376,0.2383666666666666
377,0.2420583333333333
378,0.2457499999999999
379,0.2494416666666666
380,0.2531333333333333
381,0.2568249999999999
382,0.2605166666666667
383,0.2642083333333333
384,0.2678999999999999
385,0.2783666666666666
386,0.2888333333333333
387,0.2992999999999999
388,0.3097666666666666
389,0.3202333333333333
390,0.3307
391,0.3411666666666666
392,0.3516333333333333
393,0.3621
394,0.3725666666666666
395,0.3830333333333333
396,0.3935
397,0.4070541666666666
398,0.4206083333333333
399,0.4341625
400,0.4477166666666666
401,0.4612708333333333
402,0.474825
403,0.4883791666666666
404,0.5019333333333333
405,0.5154875
406,0.5290416666666666
407,0.5425958333333333
408,0.5561499999999999
409,0.5502083333333333
410,0.5442666666666667
411,0.538325
412,0.5323833333333333
413,0.5264416666666666
414,0.5205
415,0.5145583333333333
416,0.5086166666666667
417,0.502675
418,0.4967333333333333
419,0.4907916666666667
420,0.48485
421,0.4790166666666667
422,0.4731833333333333
423,0.46735
424,0.4615166666666667
425,0.4556833333333333
426,0.44985
427,0.4440166666666667
428,0.4381833333333333
429,0.43235
430,0.4265166666666667
431,0.4206833333333333
432,0.41485
433,0.4033083333333333
434,0.3917666666666667
435,0.380225
436,0.3686833333333333
437,0.3571416666666667
438,0.3456
439,0.3340583333333333
440,0.3225166666666667
441,0.310975
442,0.2994333333333333
443,0.2878916666666667
444,0.27635
445,0.2863958333333333
446,0.2964416666666666
447,0.3064875
448,0.3165333333333333
449,0.3265791666666666
450,0.336625
451,0.3466708333333334
452,0.3567166666666666
453,0.3667625
454,0.3768083333333333
455,0.3868541666666666
456,0.3969
457,0.3861416666666666
458,0.3753833333333333
459,0.364625
460,0.3538666666666666
461,0.3431083333333333
462,0.33235
463,0.3215916666666666
464,0.3108333333333333
465,0.300075
466,0.2893166666666666
467,0.2785583333333333
468,0.2678
469,0.2601666666666667
470,0.2525333333333333
471,0.2449
472,0.2372666666666666
473,0.2296333333333333
474,0.222
475,0.2143666666666666
476,0.2067333333333333
477,0.1991
478,0.1914666666666666
479,0.1838333333333333
480,0.1762
481,0.170625
482,0.1650499999999999
483,0.159475
484,0.1538999999999999
485,0.1483249999999999
486,0.14275
487,0.137175
488,0.1316
489,0.126025
490,0.1204499999999999
491,0.114875
492,0.1093
493,0.1022783333333333
494,0.0952566666666666
495,0.088235
496,0.0812133333333333
497,0.0741916666666666
498,0.06717
499,0.0601483333333333
500,0.0531266666666666
501,0.046105
502,0.0390833333333333
503,0.0320616666666666
504,0.02504
505,0.0229533333333333
506,0.0208666666666666
507,0.01878
508,0.0166933333333333
509,0.0146066666666666
510,0.01252
511,0.0104333333333333
512,0.0083466666666666
513,0.00626
514,0.0041733333333333
515,0.0020866666666666
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0023525
614,0.004705
615,0.0070575
616,0.00941
617,0.0117624999999999
618,0.014115
619,0.0164675
620,0.01882
621,0.0211725
622,0.0235249999999999
623,0.0258775
624,0.02823
625,0.0379566666666666
626,0.0476833333333333
627,0.0574099999999999
628,0.0671366666666666
629,0.0768633333333333
630,0.0865899999999999
631,0.0963166666666666
632,0.1060433333333333
633,0.1157699999999999
634,0.1254966666666666
635,0.1352233333333333
636,0.14495
637,0.1544458333333333
638,0.1639416666666666
639,0.1734374999999999
640,0.1829333333333333
641,0.1924291666666666
642,0.201925
643,0.2114208333333333
644,0.2209166666666666
645,0.2304124999999999
646,0.2399083333333333
647,0.2494041666666666
648,0.2588999999999999
649,0.2628958333333333
650,0.2668916666666666
651,0.2708875
652,0.2748833333333333
653,0.2788791666666667
654,0.282875
655,0.2868708333333333
656,0.2908666666666666
657,0.2948625
658,0.2988583333333333
659,0.3028541666666667
660,0.30685
661,0.3150083333333333
662,0.3231666666666667
663,0.331325
664,0.3394833333333333
665,0.3476416666666666
666,0.3558
667,0.3639583333333334
668,0.3721166666666666
669,0.380275
670,0.3884333333333333
671,0.3965916666666667
672,0.40475
673,0.4155208333333333
674,0.4262916666666667
675,0.4370625
676,0.4478333333333333
677,0.4586041666666667
678,0.469375
679,0.4801458333333333
680,0.4909166666666666
681,0.5016875
682,0.5124583333333333
683,0.5232291666666666
684,0.534
685,0.5392041666666667
686,0.5444083333333333
687,0.5496125
688,0.5548166666666667
689,0.5600208333333334
690,0.565225
691,0.5704291666666667
692,0.5756333333333333
693,0.5808375
694,0.5860416666666668
695,0.5912458333333334
696,0.59645
697,0.602005
698,0.6075600000000001
699,0.613115
700,0.61867
701,0.624225
702,0.62978
703,0.635335
704,0.64089
705,0.646445
706,0.652
707,0.6575550000000001
708,0.66311
709,0.6594475
710,0.6557850000000001
711,0.6521225
712,0.64846
713,0.6447975
714,0.641135
715,0.6374725000000001
716,0.6338100000000001
717,0.6301475000000001
718,0.6264850000000002
719,0.6228225000000001
720,0.61916
721,0.6127175000000001
722,0.6062750000000001
723,0.5998325000000001
724,0.5933900000000001
725,0.5869475000000001
726,0.580505
727,0.5740625
728,0.56762
729,0.5611775
730,0.554735
731,0.5482925000000001
732,0.54185
733,0.5329541666666666
734,0.5240583333333334
735,0.5151625
736,0.5062666666666668
737,0.4973708333333333
738,0.488475
739,0.4795791666666667
740,0.4706833333333333
741,0.4617875
742,0.4528916666666667
743,0.4439958333333333
744,0.4351
745,0.4261333333333333
746,0.4171666666666667
747,0.4082
748,0.3992333333333333
749,0.3902666666666666
750,0.3813
751,0.3723333333333333
752,0.3633666666666666
753,0.3544
754,0.3454333333333333
755,0.3364666666666667
756,0.3275
757,0.3145666666666666
758,0.3016333333333333
759,0.2887
760,0.2757666666666666
761,0.2628333333333333
762,0.2499
763,0.2369666666666666
764,0.2240333333333333
765,0.2111
766,0.1981666666666666
767,0.1852333333333333
768,0.1723
769,0.1666958333333333
770,0.1610916666666666
771,0.1554875
772,0.1498833333333333
773,0.1442791666666666
774,0.138675
775,0.1330708333333333
776,0.1274666666666666
777,0.1218625
778,0.1162583333333333
779,0.1106541666666666
780,0.1050499999999999
781,0.0984724999999999
782,0.0918949999999999
783,0.0853174999999999
784,0.0787399999999999
