timestep,solar_fraction
748,0.4038166666666666
749,0.4092708333333333
750,0.414725
751,0.4201791666666666
752,0.4256333333333333
753,0.4310874999999999
754,0.4365416666666666
755,0.4419958333333333
756,0.44745
757,0.4687083333333333
758,0.4899666666666666
759,0.5112249999999999
760,0.5324833333333333
761,0.5537416666666667
762,0.575
763,0.5962583333333333
764,0.6175166666666666
765,0.638775
766,0.6600333333333332
767,0.6812916666666666
768,0.70255
769,0.7046333333333333
770,0.7067166666666665
771,0.7088
772,0.7108833333333333
773,0.7129666666666666
774,0.71505
775,0.7171333333333333
776,0.7192166666666666
777,0.7212999999999999
778,0.7233833333333334
779,0.7254666666666666
780,0.7275499999999999
781,0.7259333333333333
782,0.7243166666666666
783,0.7226999999999999
784,0.7210833333333334
785,0.7194666666666667
786,0.71785
787,0.7162333333333334
788,0.7146166666666667
789,0.713
790,0.7113833333333335
791,0.7097666666666668
792,0.7081500000000001
793,0.7075833333333333
794,0.7070166666666667
795,0.70645
796,0.7058833333333333
797,0.7053166666666667
798,0.70475
799,0.7041833333333333
800,0.7036166666666667
801,0.70305
802,0.7024833333333332
803,0.7019166666666666
804,0.7013499999999999
805,0.6758416666666666
806,0.6503333333333332
807,0.624825
808,0.5993166666666666
809,0.5738083333333333
810,0.5483
811,0.5227916666666667
812,0.4972833333333333
813,0.471775
814,0.4462666666666666
815,0.4207583333333333
816,0.39525
817,0.3954208333333333
818,0.3955916666666667
819,0.3957624999999999
820,0.3959333333333333
821,0.3961041666666667
822,0.396275
823,0.3964458333333333
824,0.3966166666666667
825,0.3967875
826,0.3969583333333333
827,0.3971291666666666
828,0.3973
829,0.3879458333333333
830,0.3785916666666667
831,0.3692375
832,0.3598833333333333
833,0.3505291666666666
834,0.341175
835,0.3318208333333333
836,0.3224666666666667
837,0.3131125
838,0.3037583333333333
839,0.2944041666666667
840,0.28505
841,0.2689333333333333
842,0.2528166666666667
843,0.2367
844,0.2205833333333333
845,0.2044666666666666
846,0.18835
847,0.1722333333333333
848,0.1561166666666666
849,0.14
850,0.1238833333333333
851,0.1077666666666666
852,0.09165
853,0.0840125
854,0.076375
855,0.0687375
856,0.0611
857,0.0534625
858,0.045825
859,0.0381875
860,0.03055
861,0.0229125
862,0.015275
863,0.0076375
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0056916666666666
986,0.0113833333333333
987,0.017075
988,0.0227666666666666
989,0.0284583333333333
990,0.03415
991,0.0398416666666666
992,0.0455333333333333
993,0.0512249999999999
994,0.0569166666666666
995,0.0626083333333333
996,0.0683
997,0.0776166666666666
998,0.0869333333333333
999,0.09625
1000,0.1055666666666666
1001,0.1148833333333333
1002,0.1242
1003,0.1335166666666666
1004,0.1428333333333333
1005,0.15215
1006,0.1614666666666666
1007,0.1707833333333333
1008,0.1801
1009,0.1923291666666667
1010,0.2045583333333333
1011,0.2167875
1012,0.2290166666666666
1013,0.2412458333333333
1014,0.253475
1015,0.2657041666666667
1016,0.2779333333333333
1017,0.2901625
1018,0.3023916666666667
1019,0.3146208333333333
1020,0.32685
1021,0.3387541666666667
1022,0.3506583333333333
1023,0.3625625
1024,0.3744666666666666
1025,0.3863708333333333
1026,0.398275
1027,0.4101791666666666
1028,0.4220833333333333
1029,0.4339875
1030,0.4458916666666666
1031,0.4577958333333333
1032,0.4697
1033,0.4629541666666666
1034,0.4562083333333333
1035,0.4494625
1036,0.4427166666666666
1037,0.4359708333333333
1038,0.4292249999999999
1039,0.4224791666666667
1040,0.4157333333333333
1041,0.4089875
1042,0.4022416666666666
1043,0.3954958333333333
1044,0.38875
1045,0.4136541666666666
1046,0.4385583333333333
1047,0.4634625
1048,0.4883666666666666
1049,0.5132708333333332
1050,0.538175
1051,0.5630791666666667
1052,0.5879833333333332
1053,0.6128874999999999
1054,0.6377916666666666
1055,0.6626958333333333
1056,0.6875999999999999
1057,0.6963749999999999
1058,0.7051499999999999
1059,0.7139249999999999
1060,0.7226999999999999
1061,0.731475
1062,0.74025
1063,0.7490249999999999
1064,0.7578
1065,0.766575
1066,0.77535
1067,0.7841250000000001
1068,0.7929
1069,0.7806041666666668
1070,0.7683083333333334
1071,0.7560125000000001
1072,0.7437166666666667
1073,0.7314208333333333
1074,0.719125
1075,0.7068291666666667
1076,0.6945333333333334
1077,0.6822375
1078,0.6699416666666668
1079,0.6576458333333334
1080,0.64535
1081,0.6467583333333333
1082,0.6481666666666668
1083,0.649575
1084,0.6509833333333334
1085,0.6523916666666667
1086,0.6537999999999999
1087,0.6552083333333334
1088,0.6566166666666666
1089,0.658025
1090,0.6594333333333334
1091,0.6608416666666667
1092,0.66225
1093,0.6535291666666667
1094,0.6448083333333334
1095,0.6360875
1096,0.6273666666666666
1097,0.6186458333333333
1098,0.6099249999999999
1099,0.6012041666666667
1100,0.5924833333333334
1101,0.5837625000000001
