timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw
2025-10-14T01:00:00Z,MISO_MINN_HUB,78575.0,71762.0,6813.0,0.0,91510.75,46.64,2025-10-14T01:00:00Z,bundle-57911d4a32dda82ee75123e2,True,75327.65036838347,73367.93230706512,70639.31542476482,65545.25326337326,65813.5823598565,65194.05915689544
2025-10-14T01:00:00Z,SPP_NORTH_HUB,34464.0,30270.0,4194.0,0.0,41569.45,41.0998,2025-10-14T01:00:00Z,bundle-0f0e555853885c7f171d32e1,True,34055.02381645715,33035.52710082604,32090.28066034718,26164.909467142603,24363.13347528418,22932.13864880331
2025-10-14T02:00:00Z,CAISO_NP15,26080.0,21834.0,2457.0,1789.0,32722.8,58.98877,2025-10-14T02:00:00Z,bundle-f72c6520be84bfc970a6d472,True,28705.854120418662,27770.341685639392,26859.007915681297,22831.84913434409,24003.856987308565,24050.23459522284
2025-10-14T02:00:00Z,ISONE_NEMA,12760.0,11910.0,850.0,0.0,17608.25,30.6,2025-10-14T02:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,13365.050986506118,12750.67094211028,12248.85882127264,12631.221875101744,12079.476127573838,11643.61236644385
2025-10-14T02:00:00Z,MISO_MINN_HUB,75582.0,66805.0,8777.0,0.0,91510.75,39.28,2025-10-14T02:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,73367.93230706512,70639.31542476482,68142.08211401182,65813.5823598565,65194.05915689544,60975.53121096738
2025-10-14T02:00:00Z,SPP_NORTH_HUB,33729.0,28980.0,4749.0,0.0,41569.45,31.7519,2025-10-14T02:00:00Z,bundle-cd24c135da645e8befebfb26,True,33035.52710082604,32090.28066034718,31467.414950593637,24363.13347528418,22932.13864880331,22031.874281445613
2025-10-14T03:00:00Z,CAISO_NP15,26782.0,24569.0,2198.0,15.0,32722.8,49.52503,2025-10-14T03:00:00Z,bundle-f72c6520be84bfc970a6d472,True,27770.341685639392,26859.007915681297,26380.505566752025,24003.856987308565,24050.23459522284,25216.34491515848
2025-10-14T03:00:00Z,ISONE_NEMA,11819.0,10960.0,859.0,0.0,17608.25,31.31,2025-10-14T03:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,12750.67094211028,12248.85882127264,12155.991369308878,12079.476127573838,11643.61236644385,11724.881376013516
2025-10-14T03:00:00Z,MISO_MINN_HUB,71987.0,61800.0,10185.0,2.0,91510.75,41.26,2025-10-14T03:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,70639.31542476482,68142.08211401182,64760.69202081436,65194.05915689544,60975.53121096738,55910.86471330869
2025-10-14T03:00:00Z,SPP_NORTH_HUB,32533.0,27053.0,5480.0,0.0,41569.45,25.4386,2025-10-14T03:00:00Z,bundle-cd24c135da645e8befebfb26,True,32090.28066034718,31467.414950593637,30351.332831435957,22932.13864880331,22031.874281445613,20720.87167948907
2025-10-14T04:00:00Z,CAISO_NP15,26760.0,24599.0,2161.0,0.0,32722.8,50.5911,2025-10-14T04:00:00Z,bundle-f72c6520be84bfc970a6d472,True,26859.007915681297,26380.505566752025,26078.247211654925,24050.23459522284,25216.34491515848,25758.686615454404
2025-10-14T04:00:00Z,ISONE_NEMA,10902.0,10047.0,855.0,0.0,17608.25,30.06,2025-10-14T04:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,12248.85882127264,12155.991369308878,12101.402887934022,11643.61236644385,11724.881376013516,11704.88538793542
2025-10-14T04:00:00Z,MISO_MINN_HUB,68251.0,58042.0,10208.0,1.0,91510.75,37.87,2025-10-14T04:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,68142.08211401182,64760.69202081436,61534.54648009112,60975.53121096738,55910.86471330869,52762.211222676575
2025-10-14T04:00:00Z,SPP_NORTH_HUB,30954.0,24602.0,6352.0,0.0,41569.45,21.9022,2025-10-14T04:00:00Z,bundle-cd24c135da645e8befebfb26,True,31467.414950593637,30351.332831435957,28879.66222534513,22031.874281445613,20720.87167948907,19167.58817331701
2025-10-14T05:00:00Z,CAISO_NP15,26055.0,23790.0,2265.0,0.0,32722.8,46.66674,2025-10-14T05:00:00Z,bundle-f72c6520be84bfc970a6d472,True,26380.505566752025,26078.247211654925,25346.327304460425,25216.34491515848,25758.686615454404,24335.995834448484
2025-10-14T05:00:00Z,ISONE_NEMA,10312.0,9492.0,820.0,0.0,17608.25,31.44,2025-10-14T05:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,12155.991369308878,12101.402887934022,11889.090022785693,11724.881376013516,11704.88538793542,11488.68937433872
2025-10-14T05:00:00Z,MISO_MINN_HUB,64958.0,54814.0,10144.0,0.0,91510.75,31.68,2025-10-14T05:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,64760.69202081436,61534.54648009112,59705.71603219799,55910.86471330869,52762.211222676575,51594.40784210247
2025-10-14T05:00:00Z,SPP_NORTH_HUB,29420.0,22745.0,6675.0,0.0,41569.45,21.0857,2025-10-14T05:00:00Z,bundle-cd24c135da645e8befebfb26,True,30351.332831435957,28879.66222534513,27645.300366268577,20720.87167948907,19167.58817331701,17744.628275273455
2025-10-14T06:00:00Z,CAISO_NP15,25242.0,23016.0,2226.0,0.0,32722.8,45.74653,2025-10-14T06:00:00Z,bundle-f72c6520be84bfc970a6d472,True,26078.247211654925,25346.327304460425,23936.734279920096,25758.686615454404,24335.995834448484,23587.36541784464
2025-10-14T06:00:00Z,ISONE_NEMA,10253.0,9513.0,740.0,0.0,17608.25,32.5,2025-10-14T06:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,12101.402887934022,11889.090022785693,11878.66844692012,11704.88538793542,11488.68937433872,11480.389159677576
2025-10-14T06:00:00Z,MISO_MINN_HUB,62266.0,51979.0,10287.0,0.0,91510.75,26.33,2025-10-14T06:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,61534.54648009112,59705.71603219799,58996.98490879369,52762.211222676575,51594.40784210247,50934.0643860174
2025-10-14T06:00:00Z,SPP_NORTH_HUB,28291.0,21568.0,6723.0,0.0,41569.45,19.5557,2025-10-14T06:00:00Z,bundle-cd24c135da645e8befebfb26,True,28879.66222534513,27645.300366268577,26714.108004593127,19167.58817331701,17744.628275273455,17719.276603986447
2025-10-14T07:00:00Z,CAISO_NP15,24185.0,21567.0,2618.0,0.0,32722.8,49.11545,2025-10-14T07:00:00Z,bundle-f72c6520be84bfc970a6d472,True,25346.327304460425,23936.734279920096,23026.78050478713,24335.995834448484,23587.36541784464,23837.093163289057
2025-10-14T07:00:00Z,ISONE_NEMA,10071.0,9427.0,644.0,0.0,17608.25,31.62,2025-10-14T07:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,11889.090022785693,11878.66844692012,12342.85009131829,11488.68937433872,11480.389159677576,11976.031400100805
2025-10-14T07:00:00Z,MISO_MINN_HUB,60394.0,49959.0,10435.0,0.0,91510.75,24.19,2025-10-14T07:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,59705.71603219799,58996.98490879369,59303.4179421993,51594.40784210247,50934.0643860174,50018.15048068468
2025-10-14T07:00:00Z,SPP_NORTH_HUB,27571.0,20377.0,7194.0,0.0,41569.45,19.0565,2025-10-14T07:00:00Z,bundle-cd24c135da645e8befebfb26,True,27645.300366268577,26714.108004593127,26810.078304403298,17744.628275273455,17719.276603986447,18549.043381597177
2025-10-14T08:00:00Z,CAISO_NP15,22857.0,20323.0,2534.0,0.0,32722.8,47.01028,2025-10-14T08:00:00Z,bundle-f72c6520be84bfc970a6d472,True,23936.734279920096,23026.78050478713,22573.660193401072,23587.36541784464,23837.093163289057,23808.07649687996
2025-10-14T08:00:00Z,ISONE_NEMA,10034.0,9508.0,526.0,0.0,17608.25,32.6,2025-10-14T08:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,11878.66844692012,12342.85009131829,12451.464443640069,11480.389159677576,11976.031400100805,12057.911295479444
2025-10-14T08:00:00Z,MISO_MINN_HUB,59509.0,49293.0,10216.0,0.0,91510.75,22.17,2025-10-14T08:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,58996.98490879369,59303.4179421993,60526.73412975928,50934.0643860174,50018.15048068468,49919.58098146254
2025-10-14T08:00:00Z,SPP_NORTH_HUB,27064.0,19797.0,7267.0,0.0,41569.45,19.377,2025-10-14T08:00:00Z,bundle-cd24c135da645e8befebfb26,True,26714.108004593127,26810.078304403298,27460.84688090368,17719.276603986447,18549.043381597177,19410.120311494888
2025-10-14T09:00:00Z,CAISO_NP15,22184.0,20051.0,2133.0,0.0,32722.8,45.05131,2025-10-14T09:00:00Z,bundle-f72c6520be84bfc970a6d472,True,23026.78050478713,22573.660193401072,21929.750818796445,23837.093163289057,23808.07649687996,22996.769684757382
2025-10-14T09:00:00Z,ISONE_NEMA,10241.0,9766.0,475.0,0.0,17608.25,28.72,2025-10-14T09:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,12342.85009131829,12451.464443640069,12187.737328488627,11976.031400100805,12057.911295479444,11736.20073846776
2025-10-14T09:00:00Z,MISO_MINN_HUB,59166.0,49211.0,9955.0,0.0,91510.75,27.03,2025-10-14T09:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,59303.4179421993,60526.73412975928,62621.50332893416,50018.15048068468,49919.58098146254,50922.76519523077
2025-10-14T09:00:00Z,SPP_NORTH_HUB,26853.0,20178.0,6675.0,0.0,41569.45,19.8923,2025-10-14T09:00:00Z,bundle-cd24c135da645e8befebfb26,True,26810.078304403298,27460.84688090368,28245.64722750584,18549.043381597177,19410.120311494888,20715.89647076698
2025-10-14T10:00:00Z,CAISO_NP15,21482.0,19602.0,1880.0,0.0,32722.8,45.0,2025-10-14T10:00:00Z,bundle-f72c6520be84bfc970a6d472,True,22573.660193401072,21929.750818796445,22079.279374132577,23808.07649687996,22996.769684757382,22473.221850812617
2025-10-14T10:00:00Z,ISONE_NEMA,10496.0,10020.0,476.0,0.0,17608.25,38.48,2025-10-14T10:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,12451.464443640069,12187.737328488627,12037.187567932371,12057.911295479444,11736.20073846776,11489.921339762572
2025-10-14T10:00:00Z,MISO_MINN_HUB,60231.0,50347.0,9883.0,1.0,91510.75,35.97,2025-10-14T10:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,60526.73412975928,62621.50332893416,65052.05919109001,49919.58098146254,50922.76519523077,52091.95895383431
2025-10-14T10:00:00Z,SPP_NORTH_HUB,27035.0,20307.0,6728.0,0.0,41569.45,24.6001,2025-10-14T10:00:00Z,bundle-cd24c135da645e8befebfb26,True,27460.84688090368,28245.64722750584,29192.27725630504,19410.120311494888,20715.89647076698,22908.236816423705
2025-10-14T11:00:00Z,CAISO_NP15,21096.0,19224.0,1872.0,0.0,32722.8,46.9417,2025-10-14T11:00:00Z,bundle-f72c6520be84bfc970a6d472,True,21929.750818796445,22079.279374132577,22527.72722702998,22996.769684757382,22473.221850812617,21243.814396450827
