timestep,net_demand_normalized,net_demand_mw
245,0.7913014,62992.418
246,0.7939405,63202.5
247,0.79657954,63412.582
248,0.79921854,63622.668
249,0.8018576,63832.75
250,0.80449665,64042.832
251,0.80713564,64252.918
252,0.8097747,64463.0
253,0.8134867,64758.5
254,0.81719875,65054.0
255,0.82091075,65349.5
256,0.8246228,65645.0
257,0.8283348,65940.5
258,0.83204687,66236.0
259,0.83575886,66531.5
260,0.8394709,66827.0
261,0.8431829,67122.5
262,0.846895,67418.0
263,0.850607,67713.5
264,0.85431904,68009.0
265,0.85671836,68200.0
266,0.8591176,68391.0
267,0.86151695,68582.0
268,0.8639163,68773.0
269,0.8663156,68964.0
270,0.8687149,69155.0
271,0.8711142,69346.0
272,0.8735135,69537.0
273,0.87591285,69728.0
274,0.8783122,69919.0
275,0.8807115,70110.0
276,0.88311076,70301.0
277,0.88449156,70410.914
278,0.8858723,70520.836
279,0.88725305,70630.75
280,0.8886338,70740.664
281,0.8900146,70850.586
282,0.89139533,70960.5
283,0.8927761,71070.414
284,0.8941568,71180.336
285,0.8955376,71290.25
286,0.89691836,71400.164
287,0.8982991,71510.086
288,0.89967984,71620.0
289,0.8994831,71604.336
290,0.89928627,71588.664
291,0.89908946,71573.0
292,0.89889264,71557.336
293,0.8986959,71541.664
294,0.8984991,71526.0
295,0.89830226,71510.336
296,0.89810544,71494.664
297,0.8979086,71479.0
298,0.8977119,71463.336
299,0.89751506,71447.664
300,0.89731824,71432.0
301,0.8959092,71319.836
302,0.8945002,71207.664
303,0.8930912,71095.5
304,0.89168215,70983.336
305,0.89027315,70871.164
306,0.8888641,70759.0
307,0.8874551,70646.836
308,0.88604605,70534.664
309,0.88463706,70422.5
310,0.883228,70310.336
311,0.881819,70198.164
312,0.88041,70086.0
313,0.8765504,69778.75
314,0.87269074,69471.5
315,0.8688311,69164.25
316,0.86497146,68857.0
317,0.8611118,68549.75
318,0.85725224,68242.5
319,0.8533926,67935.25
320,0.84953296,67628.0
321,0.8456733,67320.75
322,0.8418137,67013.5
323,0.83795404,66706.25
324,0.83409446,66399.0
325,0.8288436,65981.0
326,0.8235927,65563.0
327,0.81834185,65145.0
328,0.81309104,64727.0
329,0.80784017,64309.0
330,0.8025893,63891.0
331,0.7973385,63473.0
332,0.7920876,63055.0
333,0.78683674,62637.0
334,0.7815859,62219.0
335,0.77633506,61801.0
336,0.7710842,61383.0
337,0.7664876,61017.082
338,0.761891,60651.168
339,0.7572944,60285.25
340,0.7526978,59919.332
341,0.74810123,59553.418
342,0.74350464,59187.5
343,0.73890805,58821.582
344,0.73431146,58455.668
345,0.7297149,58089.75
346,0.7251183,57723.832
347,0.7205217,57357.918
348,0.7159251,56992.0
349,0.7120372,56682.5
350,0.7081493,56373.0
351,0.7042614,56063.5
352,0.70037353,55754.0
353,0.69648564,55444.5
354,0.69259775,55135.0
355,0.68870986,54825.5
356,0.68482196,54516.0
357,0.6809341,54206.5
358,0.6770462,53897.0
359,0.6731583,53587.5
360,0.6692704,53278.0
361,0.66615295,53029.832
362,0.6630355,52781.668
363,0.65991807,52533.5
364,0.6568006,52285.332
365,0.6536832,52037.168
366,0.6505658,51789.0
367,0.64744836,51540.832
368,0.6443309,51292.668
369,0.6412135,51044.5
370,0.63809603,50796.332
371,0.6349786,50548.168
372,0.63186115,50300.0
373,0.6295037,50112.332
374,0.6271463,49924.668
375,0.6247889,49737.0
376,0.6224314,49549.332
377,0.620074,49361.668
378,0.61771655,49174.0
379,0.61535907,48986.332
380,0.61300164,48798.668
381,0.6106442,48611.0
382,0.60828674,48423.332
383,0.6059293,48235.668
384,0.6035719,48048.0
385,0.60195667,47919.418
386,0.6003414,47790.832
387,0.59872615,47662.25
388,0.5971109,47533.668
389,0.59549564,47405.082
390,0.5938804,47276.5
391,0.5922652,47147.918
392,0.5906499,47019.332
393,0.5890347,46890.75
394,0.58741945,46762.168
395,0.58580416,46633.582
396,0.58418894,46505.0
397,0.5828857,46401.25
398,0.58158237,46297.5
399,0.58027905,46193.75
400,0.5789758,46090.0
401,0.5776725,45986.25
402,0.57636917,45882.5
403,0.5750659,45778.75
404,0.5737626,45675.0
405,0.57245934,45571.25
406,0.571156,45467.5
407,0.5698527,45363.75
408,0.56854945,45260.0
409,0.5713465,45482.668
410,0.57414365,45705.332
411,0.5769408,45928.0
412,0.57973784,46150.668
413,0.58253497,46373.332
414,0.5853321,46596.0
415,0.58812916,46818.668
416,0.5909263,47041.332
417,0.5937234,47264.0
418,0.5965205,47486.668
419,0.5993176,47709.332
420,0.60211474,47932.0
421,0.60572416,48219.332
422,0.6093336,48506.668
423,0.61294305,48794.0
424,0.6165525,49081.332
425,0.6201619,49368.668
426,0.62377137,49656.0
427,0.6273808,49943.332
428,0.6309902,50230.668
429,0.6345997,50518.0
430,0.6382091,50805.332
431,0.6418185,51092.668
432,0.645428,51380.0
433,0.64797384,51582.668
434,0.6505197,51785.332
435,0.65306556,51988.0
436,0.65561146,52190.668
