timestep,net_demand_normalized,net_demand_mw
243,0.14527893,3707.75
244,0.14527567,3707.6667
245,0.1452724,3707.5833
246,0.14526914,3707.5
247,0.14526588,3707.4167
248,0.14526261,3707.3333
249,0.14525935,3707.25
250,0.14525609,3707.1667
251,0.14525281,3707.0833
252,0.14524955,3707.0
253,0.1451418,3704.25
254,0.14503404,3701.5
255,0.1449263,3698.75
256,0.14481854,3696.0
257,0.1447108,3693.25
258,0.14460304,3690.5
259,0.1444953,3687.75
260,0.14438753,3685.0
261,0.14427978,3682.25
262,0.14417203,3679.5
263,0.14406428,3676.75
264,0.14395653,3674.0
265,0.14339492,3659.6667
266,0.14283329,3645.3333
267,0.14227168,3631.0
268,0.14171006,3616.6667
269,0.14114845,3602.3333
270,0.14058684,3588.0
271,0.14002521,3573.6667
272,0.1394636,3559.3333
273,0.13890198,3545.0
274,0.13834037,3530.6667
275,0.13777876,3516.3333
276,0.13721713,3502.0
277,0.13823915,3528.0833
278,0.13926116,3554.1667
279,0.14028317,3580.25
280,0.14130518,3606.3333
281,0.14232719,3632.4167
282,0.1433492,3658.5
283,0.14437121,3684.5833
284,0.14539322,3710.6667
285,0.14641523,3736.75
286,0.14743724,3762.8333
287,0.14845926,3788.9167
288,0.14948127,3815.0
289,0.15532924,3964.25
290,0.16117723,4113.5
291,0.16702522,4262.75
292,0.17287321,4412.0
293,0.1787212,4561.25
294,0.1845692,4710.5
295,0.19041719,4859.75
296,0.19626518,5009.0
297,0.20211317,5158.25
298,0.20796116,5307.5
299,0.21380913,5456.75
300,0.21965712,5606.0
301,0.22802259,5819.5
302,0.23638806,6033.0
303,0.24475352,6246.5
304,0.253119,6460.0
305,0.26148444,6673.5
306,0.26984993,6887.0
307,0.27821538,7100.5
308,0.28658086,7314.0
309,0.2949463,7527.5
310,0.30331177,7741.0
311,0.31167725,7954.5
312,0.3200427,8168.0
313,0.3410184,8703.333
314,0.36199412,9238.667
315,0.38296983,9774.0
316,0.4039455,10309.333
317,0.4249212,10844.667
318,0.44589692,11380.0
319,0.46687263,11915.333
320,0.4878483,12450.667
321,0.50882405,12986.0
322,0.5297997,13521.333
323,0.5507754,14056.667
324,0.5717511,14592.0
325,0.59295213,15133.083
326,0.61415315,15674.167
327,0.6353541,16215.25
328,0.6565551,16756.334
329,0.67775613,17297.416
330,0.69895715,17838.5
331,0.72015816,18379.584
332,0.7413591,18920.666
333,0.7625601,19461.75
334,0.78376114,20002.834
335,0.80496216,20543.916
336,0.8261631,21085.0
337,0.8298463,21179.0
338,0.8335295,21273.0
339,0.8372126,21367.0
340,0.8408958,21461.0
341,0.8445789,21555.0
342,0.8482621,21649.0
343,0.8519452,21743.0
344,0.8556284,21837.0
345,0.8593115,21931.0
346,0.8629947,22025.0
347,0.8666778,22119.0
348,0.87036103,22213.0
349,0.8682223,22158.416
350,0.86608356,22103.834
351,0.8639449,22049.25
352,0.86180615,21994.666
353,0.8596674,21940.084
354,0.85752875,21885.5
355,0.85539,21830.916
356,0.85325134,21776.334
357,0.8511126,21721.75
358,0.8489739,21667.166
359,0.8468352,21612.584
360,0.84469646,21558.0
361,0.84001744,21438.584
362,0.83533835,21319.166
363,0.83065933,21199.75
364,0.8259803,21080.334
365,0.8213012,20960.916
366,0.8166222,20841.5
367,0.8119432,20722.084
368,0.8072641,20602.666
369,0.80258507,20483.25
370,0.79790604,20363.834
371,0.79322696,20244.416
372,0.78854793,20125.0
373,0.7842575,20015.5
374,0.77996695,19906.0
375,0.7756765,19796.5
376,0.77138597,19687.0
377,0.7670955,19577.5
378,0.76280504,19468.0
379,0.7585145,19358.5
380,0.75422406,19249.0
381,0.7499336,19139.5
382,0.7456431,19030.0
383,0.7413526,18920.5
384,0.7370621,18811.0
385,0.7354197,18769.084
386,0.73377734,18727.166
387,0.73213494,18685.25
388,0.73049253,18643.334
389,0.7288501,18601.416
390,0.7272077,18559.5
391,0.7255653,18517.584
392,0.7239229,18475.666
393,0.7222805,18433.75
394,0.7206381,18391.834
395,0.7189957,18349.916
396,0.71735334,18308.0
397,0.71363425,18213.084
398,0.70991516,18118.166
399,0.7061961,18023.25
400,0.70247704,17928.334
401,0.69875795,17833.416
402,0.69503886,17738.5
403,0.6913198,17643.584
404,0.68760073,17548.666
405,0.68388164,17453.75
406,0.6801626,17358.834
407,0.6764435,17263.916
408,0.6727244,17169.0
409,0.6703931,17109.5
410,0.66806173,17050.0
411,0.66573036,16990.5
412,0.663399,16931.0
413,0.66106766,16871.5
414,0.6587363,16812.0
415,0.6564049,16752.5
416,0.6540736,16693.0
417,0.6517422,16633.5
418,0.64941084,16574.0
419,0.64707947,16514.5
420,0.64474815,16455.0
421,0.64454246,16449.75
422,0.6443367,16444.5
423,0.644131,16439.25
424,0.6439253,16434.0
425,0.6437196,16428.75
426,0.64351386,16423.5
427,0.64330816,16418.25
428,0.64310247,16413.0
429,0.6428968,16407.75
430,0.6426911,16402.5
431,0.6424853,16397.25
432,0.6422796,16392.0
433,0.6437718,16430.084
434,0.645264,16468.166
435,0.64675623,16506.25
436,0.64824843,16544.334
437,0.64974064,16582.416
438,0.65123284,16620.5
439,0.65272504,16658.584
440,0.65421724,16696.666
441,0.65570945,16734.75
442,0.65720165,16772.834
443,0.65869385,16810.916
444,0.66018605,16849.0
445,0.6647345,16965.084
446,0.6692829,17081.166
447,0.67383134,17197.25
448,0.6783798,17313.334
449,0.6829282,17429.416
450,0.68747663,17545.5
451,0.69202507,17661.584
452,0.69657356,17777.666
453,0.701122,17893.75
454,0.7056704,18009.834
455,0.71021885,18125.916
456,0.7147673,18242.0
457,0.7153419,18256.666
458,0.71591663,18271.334
459,0.7164913,18286.0
460,0.717066,18300.666
461,0.71764064,18315.334
462,0.71821535,18330.0
463,0.71879,18344.666
464,0.7193647,18359.334
465,0.71993935,18374.0
466,0.72051406,18388.666
467,0.7210887,18403.334
468,0.7216634,18418.0
469,0.7007661,17884.666
470,0.6798687,17351.334
471,0.65897137,16818.0
472,0.63807404,16284.667
473,0.6171767,15751.333
474,0.5962794,15218.0
475,0.57538205,14684.667
476,0.5544847,14151.333
477,0.5335874,13618.0
478,0.51269,13084.667
479,0.49179268,12551.333
480,0.47089535,12018.0
481,0.45872593,11707.417
482,0.44655648,11396.833
483,0.43438706,11086.25
484,0.42221764,10775.667
485,0.4100482,10465.083
486,0.39787877,10154.5
487,0.38570932,9843.917
488,0.3735399,9533.333
489,0.36137044,9222.75
490,0.34920102,8912.167
491,0.3370316,8601.583
492,0.32486215,8291.0
493,0.32130307,8200.167
494,0.31774402,8109.3335
495,0.31418493,8018.5
496,0.31062585,7927.6665
497,0.30706677,7836.8335
498,0.3035077,7746.0
499,0.2999486,7655.1665
500,0.29638955,7564.3335
501,0.29283047,7473.5
502,0.28927138,7382.6665
503,0.2857123,7291.8335
504,0.28215322,7201.0
505,0.27940392,7130.8335
506,0.2766546,7060.6665
507,0.2739053,6990.5
508,0.271156,6920.3335
509,0.2684067,6850.1665
510,0.2656574,6780.0
511,0.26290807,6709.8335
512,0.26015878,6639.6665
513,0.25740948,6569.5
514,0.25466016,6499.3335
515,0.25191087,6429.1665
516,0.24916156,6359.0
517,0.24825709,6335.9165
518,0.24735263,6312.8335
519,0.24644817,6289.75
520,0.2455437,6266.6665
521,0.24463925,6243.5835
522,0.24373478,6220.5
523,0.24283032,6197.4165
524,0.24192585,6174.3335
525,0.2410214,6151.25
526,0.24011692,6128.1665
527,0.23921247,6105.0835
528,0.238308,6082.0
529,0.23493178,5995.8335
530,0.23155555,5909.6665
531,0.22817932,5823.5
532,0.2248031,5737.3335
533,0.22142687,5651.1665
534,0.21805064,5565.0
535,0.21467441,5478.8335
536,0.2112982,5392.6665
537,0.20792197,5306.5
538,0.20454574,5220.3335
539,0.20116952,5134.1665
540,0.19779329,5048.0
541,0.19740146,5038.0
542,0.19700964,5028.0
543,0.19661781,5018.0
544,0.19622599,5008.0
545,0.19583416,4998.0
546,0.19544233,4988.0
547,0.19505051,4978.0
548,0.1946587,4968.0
549,0.19426687,4958.0
550,0.19387504,4948.0
551,0.19348322,4938.0
552,0.19309139,4928.0
553,0.19222611,4905.9165
554,0.19136083,4883.8335
555,0.19049555,4861.75
556,0.18963027,4839.6665
557,0.18876499,4817.5835
558,0.18789971,4795.5
559,0.18703443,4773.4165
560,0.18616915,4751.3335
561,0.18530387,4729.25
562,0.18443859,4707.1665
563,0.1835733,4685.0835
564,0.18270802,4663.0
565,0.18363534,4686.6665
566,0.18456267,4710.3335
567,0.18548998,4734.0
568,0.1864173,4757.6665
569,0.18734463,4781.3335
570,0.18827194,4805.0
571,0.18919925,4828.6665
572,0.19012658,4852.3335
573,0.1910539,4876.0
574,0.19198121,4899.6665
575,0.19290854,4923.3335
576,0.19383585,4947.0
577,0.19503745,4977.6665
578,0.19623905,5008.3335
579,0.19744065,5039.0
580,0.19864224,5069.6665
581,0.19984384,5100.3335
582,0.20104544,5131.0
583,0.20224704,5161.6665
584,0.20344864,5192.3335
585,0.20465022,5223.0
586,0.20585182,5253.6665
587,0.20705342,5284.3335
588,0.20825502,5315.0
589,0.21744984,5549.6665
590,0.22664468,5784.3335
591,0.2358395,6019.0
592,0.24503434,6253.6665
593,0.25422916,6488.3335
594,0.26342398,6723.0
595,0.27261883,6957.6665
596,0.28181365,7192.3335
597,0.29100847,7427.0
598,0.3002033,7661.6665
599,0.3093981,7896.3335
600,0.31859297,8131.0
601,0.34102494,8703.5
602,0.36345693,9276.0
603,0.3858889,9848.5
604,0.4083209,10421.0
605,0.43075287,10993.5
606,0.45318487,11566.0
607,0.47561684,12138.5
608,0.49804884,12711.0
609,0.5204808,13283.5
610,0.5429128,13856.0
611,0.5653448,14428.5
612,0.5877768,15001.0
613,0.60769457,15509.333
614,0.6276123,16017.667
615,0.6475301,16526.0
616,0.66744787,17034.334
617,0.68736565,17542.666
618,0.70728344,18051.0
619,0.72720116,18559.334
620,0.74711895,19067.666
621,0.76703674,19576.0
622,0.7869545,20084.334
623,0.8068723,20592.666
624,0.82679003,21101.0
625,0.8290953,21159.834
626,0.8314005,21218.666
627,0.8337058,21277.5
628,0.836011,21336.334
629,0.83831626,21395.166
630,0.8406215,21454.0
631,0.84292674,21512.834
632,0.84523195,21571.666
633,0.8475372,21630.5
634,0.8498424,21689.334
635,0.8521477,21748.166
636,0.8544529,21807.0
637,0.8525068,21757.334
638,0.8505608,21707.666
639,0.8486147,21658.0
640,0.84666866,21608.334
641,0.84472257,21558.666
642,0.84277654,21509.0
643,0.84083045,21459.334
644,0.8388844,21409.666
645,0.8369383,21360.0
646,0.8349923,21310.334
647,0.8330462,21260.666
648,0.8311001,21211.0
649,0.826297,21088.416
650,0.82149386,20965.834
651,0.81669074,20843.25
652,0.8118876,20720.666
653,0.8070845,20598.084
654,0.8022814,20475.5
655,0.79747826,20352.916
656,0.79267514,20230.334
657,0.787872,20107.75
658,0.7830689,19985.166
659,0.7782658,19862.584
660,0.77346265,19740.0
661,0.76925707,19632.666
662,0.7650515,19525.334
663,0.7608459,19418.0
664,0.7566403,19310.666
665,0.75243473,19203.334
666,0.74822915,19096.0
667,0.74402356,18988.666
668,0.739818,18881.334
669,0.7356124,18774.0
670,0.7314068,18666.666
671,0.72720116,18559.334
672,0.7229956,18452.0
673,0.72102344,18401.666
674,0.71905124,18351.334
675,0.71707904,18301.0
676,0.71510684,18250.666
677,0.71313465,18200.334
678,0.7111625,18150.0
679,0.7091903,18099.666
680,0.7072181,18049.334
681,0.7052459,17999.0
682,0.7032737,17948.666
683,0.7013016,17898.334
684,0.6993294,17848.0
685,0.6974584,17800.25
686,0.69558746,17752.5
687,0.69371647,17704.75
688,0.69184554,17657.0
689,0.68997455,17609.25
690,0.68810356,17561.5
691,0.6862326,17513.75
692,0.68436164,17466.0
693,0.6824907,17418.25
694,0.6806197,17370.5
695,0.6787487,17322.75
696,0.6768778,17275.0
697,0.6764501,17264.084
698,0.6760223,17253.166
699,0.67559457,17242.25
700,0.67516685,17231.334
701,0.67473906,17220.416
702,0.67431134,17209.5
703,0.6738836,17198.584
704,0.67345583,17187.666
705,0.6730281,17176.75
706,0.6726004,17165.834
707,0.6721726,17154.916
708,0.6717449,17144.0
709,0.67167956,17142.334
710,0.6716143,17140.666
711,0.67154896,17139.0
712,0.6714837,17137.334
713,0.67141837,17135.666
714,0.67135304,17134.0
715,0.6712878,17132.334
716,0.67122245,17130.666
717,0.6711571,17129.0
718,0.67109185,17127.334
719,0.6710265,17125.666
720,0.67096126,17124.0
721,0.6710853,17127.166
722,0.6712094,17130.334
723,0.6713335,17133.5
724,0.6714575,17136.666
725,0.6715816,17139.834
726,0.6717057,17143.0
727,0.67182976,17146.166
728,0.67195386,17149.334
729,0.67207795,17152.5
730,0.672202,17155.666
731,0.6723261,17158.834
732,0.6724502,17162.0
733,0.67656434,17267.0
734,0.6806785,17372.0
735,0.68479264,17477.0
736,0.68890685,17582.0
737,0.693021,17687.0
738,0.69713515,17792.0
739,0.7012493,17897.0
740,0.70536345,18002.0
741,0.70947766,18107.0
742,0.7135918,18212.0
743,0.71770597,18317.0
744,0.7218201,18422.0
745,0.7195508,18364.084
746,0.71728146,18306.166
747,0.7150122,18248.25
748,0.71274287,18190.334
749,0.71047354,18132.416
750,0.7082042,18074.5
751,0.7059349,18016.584
752,0.70366555,17958.666
753,0.7013962,17900.75
754,0.6991269,17842.834
755,0.69685763,17784.916
756,0.6945883,17727.0
757,0.6753007,17234.75
758,0.65601313,16742.5
759,0.63672554,16250.25
760,0.61743796,15758.0
761,0.5981503,15265.75
762,0.5788627,14773.5
763,0.55957514,14281.25
764,0.54028755,13789.0
765,0.52099997,13296.75
766,0.5017124,12804.5
767,0.4824248,12312.25
768,0.4631372,11820.0
769,0.45008618,11486.917
770,0.43703514,11153.833
771,0.4239841,10820.75
772,0.41093305,10487.667
773,0.397882,10154.583
