timestep,net_demand_normalized,net_demand_mw
246,0.8906757,13076.503
247,0.88354325,12971.788
248,0.8771988,12878.642
249,0.8710727,12788.7
250,0.8644989,12692.1875
251,0.8579749,12596.404
252,0.85111874,12495.745
253,0.84484303,12403.608
254,0.83807325,12304.217
255,0.8313103,12204.926
256,0.82502013,12112.577
257,0.818525,12017.219
258,0.81236607,11926.795
259,0.8053357,11823.578
260,0.7992594,11734.37
261,0.79317915,11645.102
262,0.78735375,11559.576
263,0.78140104,11472.181
264,0.77543867,11384.645
265,0.76934683,11295.206
266,0.7637586,11213.162
267,0.7581518,11130.847
268,0.7530138,11055.412
269,0.7478168,10979.111
270,0.7416935,10889.213
271,0.73619515,10808.487
272,0.73135334,10737.403
273,0.7267992,10670.541
274,0.72226655,10603.995
275,0.7175853,10535.268
276,0.6173705,9063.958
277,0.61770964,9068.937
278,0.61821854,9076.408
279,0.6179509,9072.479
280,0.6179832,9072.953
281,0.6182733,9077.212
282,0.6185358,9081.066
283,0.61890715,9086.519
284,0.6199992,9102.551
285,0.6202206,9105.802
286,0.62081146,9114.477
287,0.6214067,9123.215
288,0.6219224,9130.786
289,0.6220668,9132.906
290,0.6227977,9143.638
291,0.6236371,9155.961
292,0.623906,9159.909
293,0.62418026,9163.936
294,0.62499446,9175.89
295,0.62540674,9181.942
296,0.62611336,9192.316
297,0.62669414,9200.844
298,0.62778014,9216.787
299,0.62830704,9224.523
300,0.6287824,9231.502
301,0.62948203,9241.774
302,0.630266,9253.283
303,0.6323748,9284.244
304,0.6333696,9298.85
305,0.63451654,9315.688
306,0.63577,9334.091
307,0.6372378,9355.641
308,0.6385812,9375.364
309,0.6398996,9394.72
310,0.6414966,9418.167
311,0.6432348,9443.686
312,0.644565,9463.215
313,0.6466645,9494.039
314,0.64823014,9517.025
315,0.65013695,9545.0205
316,0.65242237,9578.574
317,0.6546508,9611.29
318,0.6571572,9648.088
319,0.6592935,9679.452
320,0.66162217,9713.642
321,0.6643112,9753.12
322,0.6672543,9796.33
323,0.66988283,9834.92
324,0.6724157,9872.106
325,0.6750708,9911.088
326,0.6776628,9949.143
327,0.6805768,9991.925
328,0.6834487,10034.088
329,0.68650997,10079.032
330,0.6894819,10122.665
331,0.6930573,10175.158
332,0.69607705,10219.492
333,0.69942135,10268.591
334,0.702658,10316.11
335,0.70615727,10367.485
336,0.70951635,10416.803
337,0.7125045,10460.673
338,0.7148722,10495.434
339,0.71811634,10543.063
340,0.72118956,10588.183
341,0.7239071,10628.081
342,0.7262765,10662.867
343,0.72899336,10702.755
344,0.7318553,10744.771
345,0.735042,10791.558
346,0.73784035,10832.643
