collection_id,submit_time,end_time,duration_sec,scheduling_class,priority,job_type,terminal_type,num_tasks,avg_cpu_request,avg_mem_request,total_cpu_request,total_mem_request
451463974796,0,,,0,0,batch,,2,0.0016193389892578125,0.0006361007690429688,0.7367992401123047,0.2894258499145508
454491987752,0,,,0,0,batch,,79,0.016204833984375,0.00390625,155.35574340820312,37.44921875
445241753266,0,,,0,0,batch,,2,0.0016193389892578125,0.0006361007690429688,0.5894393920898438,0.23154067993164062
451463975008,0,,,0,0,batch,,2,0.0081024169921875,0.0013027191162109375,7.1544342041015625,1.1503009796142578
451716299981,0,,,2,103,service,,1,0.0038253239222935265,0.0023193359375,0.10710906982421875,0.06494140625
447909517885,0,,,1,103,batch,,1,0.00026416778564453125,0.00054931640625,0.0005283355712890625,0.0010986328125
454999593723,0,32299564989,32299.564989,0,103,batch,5,1,0.0005283355712890625,0.0013027191162109375,0.0005283355712890625,0.0013027191162109375
410003496657,0,,,0,103,batch,,1,0.00036853551864624023,0.001705169677734375,0.005896568298339844,0.02728271484375
454600292014,0,,,2,103,service,,1,0.022557576497395836,0.020843505859375,0.135345458984375,0.12506103515625
452994070303,0,,,0,103,batch,,1,0.04498291015625,0.0833740234375,0.0899658203125,0.166748046875
452418217998,0,151602684511,151602.684511,0,103,batch,5,1,0.04498291015625,0.0833740234375,0.0899658203125,0.166748046875
452460819183,0,153999909367,153999.909367,0,103,batch,5,1,0.04498291015625,0.0833740234375,0.13494873046875,0.2501220703125
452491175082,0,155987105672,155987.105672,0,103,batch,5,1,0.0019369125366210938,0.002094268798828125,0.0038738250732421875,0.00418853759765625
53496425920,0,1174231198417,1174231.198417,2,360,service,6,1,0.019337972005208332,0.004502614339192708,0.058013916015625,0.013507843017578125
136593228989,0,1174237270498,1174237.270498,2,360,service,6,1,0.01959228515625,0.003482818603515625,0.0391845703125,0.00696563720703125
44138266978,0,,,2,360,service,,1,0.02862548828125,0.0041656494140625,0.114501953125,0.01666259765625
452614760694,0,1674925887191,1674925.887191,2,105,service,6,67,0.07709478891360934,0.07367623464282769,150.18064880371094,143.52130508422852
455056193996,0,,,1,115,batch,,1,0.000514984130859375,0.000293731689453125,0.00102996826171875,0.00058746337890625
6221884413,0,,,2,119,service,,1,0.03653907775878906,0.0007822513580322266,0.2923126220703125,0.0062580108642578125
43081347165,0,,,1,119,batch,,186,0.05275037805492268,0.006071718030991689,563.585039138794,64.87023544311523
454660449954,0,,,1,119,batch,,1,0.033203125,0.013336181640625,0.099609375,0.040008544921875
455161704791,0,15645178901,15645.178901,1,119,batch,5,1,0.00440216064453125,0.00274658203125,0.00440216064453125,0.00274658203125
455024885684,0,,,2,119,service,,1,0.0081024169921875,0.02008056640625,0.0081024169921875,0.02008056640625
28522057492,0,,,3,450,service,,1,0.0,0.01025390625,0.0,0.01025390625
28522056635,0,,,3,450,service,,1,0.0,0.009490966796875,0.0,0.009490966796875
28522056584,0,,,3,450,service,,1,0.0,0.0128326416015625,0.0,0.0128326416015625
28522083779,0,,,3,450,service,,1,0.0,0.0075225830078125,0.0,0.0075225830078125
28522084106,0,,,3,450,service,,1,0.016204833984375,0.002605438232421875,0.016204833984375,0.002605438232421875
28522182085,0,,,3,450,service,,1,0.0016727447509765625,0.0022430419921875,0.0016727447509765625,0.0022430419921875
28522141920,0,,,3,450,service,,1,0.0041351318359375,0.0075836181640625,0.0041351318359375,0.0075836181640625
28522086130,0,,,3,450,service,,1,0.02484130859375,0.0095977783203125,0.02484130859375,0.0095977783203125
152986138096,0,,,3,199,service,,73,8.138891768782097e-06,0.01947293216235017,0.002376556396484375,5.68609619140625
168448153369,0,,,2,200,service,,1,0.0445556640625,0.0816650390625,0.1336669921875,0.2449951171875
455228193189,0,,,2,200,service,,1,0.00395965576171875,0.00103759765625,0.00395965576171875,0.00103759765625
43986198621,0,,,3,200,service,,3,0.006495702834356399,0.008812495640345983,0.13640975952148438,0.18506240844726562
5636048947,0,,,3,200,service,,2,0.005929311116536459,0.003139495849609375,0.0711517333984375,0.0376739501953125
18554287174,0,,,3,200,service,,4,0.0081024169921875,0.0126800537109375,0.729217529296875,1.141204833984375
166115319530,0,,,1,200,service,,25,0.0009644099644252222,0.002913318361554828,0.13501739501953125,0.4078645706176758
38288239973,0,,,3,200,service,,3,0.005929995805789264,0.002269744873046875,0.23126983642578125,0.08852005004882812
18257353701,0,,,2,200,service,,6,0.007116404446688564,0.007589860395951705,0.15656089782714844,0.1669769287109375
18298962176,0,,,3,200,service,,830,0.000404138038146849,0.010325288028729994,7.7461137771606445,197.90479564666748
18257529523,0,,,3,200,service,,3,0.015838623046875,0.0066986083984375,0.174224853515625,0.0736846923828125
18257332482,0,,,3,200,service,,12,0.012574259440104164,0.0037839253743489573,0.5658416748046875,0.17027664184570312
10509839851,0,,,3,200,service,,2,0.015338897705078125,0.004110574722290039,0.24542236328125,0.06576919555664062
455194316547,0,,,2,200,service,,1,0.008636474609375,0.00128173828125,0.008636474609375,0.00128173828125
455180486701,0,,,0,200,service,,1,0.0004405975341796875,0.0005168914794921875,0.0004405975341796875,0.0005168914794921875
455172674084,0,,,0,200,service,,1,0.0004405975341796875,0.0005168914794921875,0.0004405975341796875,0.0005168914794921875
455228117506,0,20331048644,20331.048644,1,200,service,6,1,0.0016727447509765625,0.002727508544921875,0.0016727447509765625,0.002727508544921875
157316,0,,,1,200,service,,2,0.05462964375813802,0.023816426595052082,0.8194446563720703,0.35724639892578125
46544954601,0,,,2,200,service,,2,0.00405120849609375,0.0013179779052734375,0.0243072509765625,0.007907867431640625
35291488153,0,,,3,200,service,,3,0.017608642578125,0.009368896484375,1.23260498046875,0.65582275390625
65303675257,0,,,3,200,service,,3,0.0081024169921875,0.002681732177734375,0.631988525390625,0.20917510986328125
32248771616,0,,,3,200,service,,2,0.01245880126953125,0.0221099853515625,0.049835205078125,0.08843994140625
32248794322,0,,,3,200,service,,2,0.006692739633413461,0.003173828125,0.087005615234375,0.041259765625
28542563982,0,,,2,200,service,,13,0.013351917266845705,0.009819631223325376,0.721003532409668,0.5302600860595703
152917509277,0,,,2,200,service,,7,0.01487590420630671,0.009529052242156,0.4611530303955078,0.29540061950683594
28539461520,0,,,3,200,service,,1,0.0005060831705729166,0.015038808186848959,0.006072998046875,0.1804656982421875
28539456079,0,,,3,200,service,,8,0.004608535766601563,0.0026418209075927735,0.1843414306640625,0.10567283630371094
174432129125,0,,,2,200,service,,5,0.022003173828125,0.0130157470703125,0.682098388671875,0.4034881591796875
177777234598,0,,,3,200,service,,3,0.0036878585815429688,0.004306284586588541,0.05531787872314453,0.06459426879882812
61108833538,0,,,3,200,service,,5,0.01266659007352941,0.01161014332490809,0.21533203125,0.1973724365234375
5637129671,0,,,3,200,service,,2,0.0063432057698567705,0.00439453125,0.07611846923828125,0.052734375
368620310597,0,,,2,200,service,,1,0.031341552734375,0.07586669921875,0.06268310546875,0.1517333984375
88970474,0,,,3,200,service,,2,0.021358235677083334,0.01717529296875,0.32037353515625,0.25762939453125
59946546166,0,,,2,200,service,,8,0.0081024169921875,0.00533294677734375,0.22686767578125,0.149322509765625
27419888766,0,,,3,200,service,,2,0.0054345812116350445,0.0028839111328125,0.07608413696289062,0.040374755859375
10783880440,0,,,3,200,service,,2,0.007406483525815218,0.00371551513671875,0.17034912109375,0.08545684814453125
266690558832,0,,,3,200,service,,3,0.008798599243164062,0.0025620460510253906,0.19356918334960938,0.056365013122558594
60211019304,0,,,3,200,service,,2,0.006905295632102273,0.00525908036665483,0.075958251953125,0.057849884033203125
452212807058,0,,,1,200,service,,50,0.08841408707025493,0.02827936457836722,22.457178115844727,7.182958602905273
35298477146,0,,,3,200,service,,1,0.03763103485107422,0.030249595642089844,0.15052413940429688,0.12099838256835938
35298535896,0,,,3,200,service,,1,0.04949951171875,0.0390625,0.14849853515625,0.1171875
35298487174,0,,,3,200,service,,1,0.03358650207519531,0.0268096923828125,0.10075950622558594,0.0804290771484375
203515552627,0,,,2,205,service,,729,0.008611136512814001,0.0011839735183831036,45.60457897186279,6.270323753356934
423274632395,0,,,2,205,service,,67,0.008255934883109203,0.0003648809522732666,22.28276824951172,0.9848136901855469
451463977002,0,,,0,0,batch,,1684,0.00405120849609375,0.001953125,10.626319885253906,5.123046875
455048473447,0,,,0,0,batch,,2,0.00040531158447265625,0.0006361007690429688,0.2549409866333008,0.40010738372802734
