timestamp_utc,market_id,gross_demand_mw,wind_mw,solar_mw,net_load_mw,market_scale_mw,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2025-05-06 01:00:00+00:00,MISO_MINN_HUB,70958,7452,13,63493,101249.75,70958,70958,70958,63493,63493,63493,2025-05-06T01:00:00Z,persistence-placeholder,True
2025-05-06 01:00:00+00:00,ISONE_NEMA,12254,653,3,11598,18007.25,12254,12254,12254,11598,11598,11598,2025-05-06T01:00:00Z,persistence-placeholder,True
2025-05-06 01:00:00+00:00,CAISO_NP15,25069,3391,9437,12241,33983.0,25069,25069,25069,12241,12241,12241,2025-05-06T01:00:00Z,persistence-placeholder,True
2025-05-06 02:00:00+00:00,ISONE_NEMA,11385,658,3,10724,18007.25,11385,11385,11385,10724,10724,10724,2025-05-06T02:00:00Z,persistence-placeholder,True
2025-05-06 02:00:00+00:00,SPP_NORTH_HUB,30891,8058,0,22833,46366.75,30891,30891,30891,22833,22833,22833,2025-05-06T02:00:00Z,persistence-placeholder,True
2025-05-06 02:00:00+00:00,MISO_MINN_HUB,68882,9450,2,59430,101249.75,68882,68882,68882,59430,59430,59430,2025-05-06T02:00:00Z,persistence-placeholder,True
2025-05-06 02:00:00+00:00,CAISO_NP15,25862,4068,4883,16911,33983.0,25862,25862,25862,16911,16911,16911,2025-05-06T02:00:00Z,persistence-placeholder,True
2025-05-06 03:00:00+00:00,CAISO_NP15,26845,4142,449,22254,33983.0,26845,26845,26845,22254,22254,22254,2025-05-06T03:00:00Z,persistence-placeholder,True
2025-05-06 03:00:00+00:00,MISO_MINN_HUB,65191,10991,2,54198,101249.75,65191,65191,65191,54198,54198,54198,2025-05-06T03:00:00Z,persistence-placeholder,True
2025-05-06 03:00:00+00:00,ISONE_NEMA,11064,639,3,10422,18007.25,11064,11064,11064,10422,10422,10422,2025-05-06T03:00:00Z,persistence-placeholder,True
2025-05-06 03:00:00+00:00,SPP_NORTH_HUB,29217,8300,0,20917,46366.75,29217,29217,29217,20917,20917,20917,2025-05-06T03:00:00Z,persistence-placeholder,True
2025-05-06 04:00:00+00:00,CAISO_NP15,27191,3823,0,23368,33983.0,27191,27191,27191,23368,23368,23368,2025-05-06T04:00:00Z,persistence-placeholder,True
2025-05-06 04:00:00+00:00,SPP_NORTH_HUB,27482,8691,0,18791,46366.75,27482,27482,27482,18791,18791,18791,2025-05-06T04:00:00Z,persistence-placeholder,True
2025-05-06 04:00:00+00:00,ISONE_NEMA,10563,662,3,9898,18007.25,10563,10563,10563,9898,9898,9898,2025-05-06T04:00:00Z,persistence-placeholder,True
2025-05-06 04:00:00+00:00,MISO_MINN_HUB,62331,11123,2,51206,101249.75,62331,62331,62331,51206,51206,51206,2025-05-06T04:00:00Z,persistence-placeholder,True
2025-05-06 05:00:00+00:00,MISO_MINN_HUB,59615,10579,2,49034,101249.75,59615,59615,59615,49034,49034,49034,2025-05-06T05:00:00Z,persistence-placeholder,True
2025-05-06 05:00:00+00:00,ISONE_NEMA,10177,679,3,9495,18007.25,10177,10177,10177,9495,9495,9495,2025-05-06T05:00:00Z,persistence-placeholder,True
2025-05-06 05:00:00+00:00,SPP_NORTH_HUB,26193,8560,0,17633,46366.75,26193,26193,26193,17633,17633,17633,2025-05-06T05:00:00Z,persistence-placeholder,True
2025-05-06 05:00:00+00:00,CAISO_NP15,26447,3674,0,22773,33983.0,26447,26447,26447,22773,22773,22773,2025-05-06T05:00:00Z,persistence-placeholder,True
2025-05-06 06:00:00+00:00,ISONE_NEMA,9983,706,3,9274,18007.25,9983,9983,9983,9274,9274,9274,2025-05-06T06:00:00Z,persistence-placeholder,True
2025-05-06 06:00:00+00:00,SPP_NORTH_HUB,25451,7432,0,18019,46366.75,25451,25451,25451,18019,18019,18019,2025-05-06T06:00:00Z,persistence-placeholder,True
2025-05-06 06:00:00+00:00,CAISO_NP15,24985,3884,0,21101,33983.0,24985,24985,24985,21101,21101,21101,2025-05-06T06:00:00Z,persistence-placeholder,True
2025-05-06 06:00:00+00:00,MISO_MINN_HUB,57926,10161,3,47762,101249.75,57926,57926,57926,47762,47762,47762,2025-05-06T06:00:00Z,persistence-placeholder,True
2025-05-06 07:00:00+00:00,SPP_NORTH_HUB,25035,6707,0,18328,46366.75,25035,25035,25035,18328,18328,18328,2025-05-06T07:00:00Z,persistence-placeholder,True
2025-05-06 07:00:00+00:00,CAISO_NP15,23764,3985,0,19779,33983.0,23764,23764,23764,19779,19779,19779,2025-05-06T07:00:00Z,persistence-placeholder,True
2025-05-06 07:00:00+00:00,MISO_MINN_HUB,57380,9885,3,47492,101249.75,57380,57380,57380,47492,47492,47492,2025-05-06T07:00:00Z,persistence-placeholder,True
2025-05-06 07:00:00+00:00,ISONE_NEMA,9935,712,3,9220,18007.25,9935,9935,9935,9220,9220,9220,2025-05-06T07:00:00Z,persistence-placeholder,True
2025-05-06 08:00:00+00:00,MISO_MINN_HUB,57519,9632,3,47884,101249.75,57519,57519,57519,47884,47884,47884,2025-05-06T08:00:00Z,persistence-placeholder,True
2025-05-06 08:00:00+00:00,SPP_NORTH_HUB,24923,6481,0,18442,46366.75,24923,24923,24923,18442,18442,18442,2025-05-06T08:00:00Z,persistence-placeholder,True
2025-05-06 08:00:00+00:00,ISONE_NEMA,10177,702,3,9472,18007.25,10177,10177,10177,9472,9472,9472,2025-05-06T08:00:00Z,persistence-placeholder,True
2025-05-06 08:00:00+00:00,CAISO_NP15,22828,3789,0,19039,33983.0,22828,22828,22828,19039,19039,19039,2025-05-06T08:00:00Z,persistence-placeholder,True
2025-05-06 09:00:00+00:00,ISONE_NEMA,10761,696,3,10062,18007.25,10761,10761,10761,10062,10062,10062,2025-05-06T09:00:00Z,persistence-placeholder,True
2025-05-06 09:00:00+00:00,CAISO_NP15,22081,3604,0,18477,33983.0,22081,22081,22081,18477,18477,18477,2025-05-06T09:00:00Z,persistence-placeholder,True
2025-05-06 09:00:00+00:00,MISO_MINN_HUB,58666,9459,2,49205,101249.75,58666,58666,58666,49205,49205,49205,2025-05-06T09:00:00Z,persistence-placeholder,True
2025-05-06 09:00:00+00:00,SPP_NORTH_HUB,25119,6578,0,18541,46366.75,25119,25119,25119,18541,18541,18541,2025-05-06T09:00:00Z,persistence-placeholder,True
2025-05-06 10:00:00+00:00,SPP_NORTH_HUB,26102,6674,0,19428,46366.75,26102,26102,26102,19428,19428,19428,2025-05-06T10:00:00Z,persistence-placeholder,True
2025-05-06 10:00:00+00:00,CAISO_NP15,20990,3324,0,17666,33983.0,20990,20990,20990,17666,17666,17666,2025-05-06T10:00:00Z,persistence-placeholder,True
2025-05-06 10:00:00+00:00,MISO_MINN_HUB,61356,9053,2,52301,101249.75,61356,61356,61356,52301,52301,52301,2025-05-06T10:00:00Z,persistence-placeholder,True
2025-05-06 10:00:00+00:00,ISONE_NEMA,11529,710,16,10803,18007.25,11529,11529,11529,10803,10803,10803,2025-05-06T10:00:00Z,persistence-placeholder,True
2025-05-06 11:00:00+00:00,ISONE_NEMA,12009,657,54,11298,18007.25,12009,12009,12009,11298,11298,11298,2025-05-06T11:00:00Z,persistence-placeholder,True
2025-05-06 11:00:00+00:00,SPP_NORTH_HUB,27696,7539,1,20156,46366.75,27696,27696,27696,20156,20156,20156,2025-05-06T11:00:00Z,persistence-placeholder,True
2025-05-06 11:00:00+00:00,CAISO_NP15,20620,2807,0,17813,33983.0,20620,20620,20620,17813,17813,17813,2025-05-06T11:00:00Z,persistence-placeholder,True
2025-05-06 11:00:00+00:00,MISO_MINN_HUB,65450,8152,572,56726,101249.75,65450,65450,65450,56726,56726,56726,2025-05-06T11:00:00Z,persistence-placeholder,True
2025-05-06 12:00:00+00:00,ISONE_NEMA,12069,566,132,11371,18007.25,12069,12069,12069,11371,11371,11371,2025-05-06T12:00:00Z,persistence-placeholder,True
2025-05-06 12:00:00+00:00,MISO_MINN_HUB,67241,6755,4178,56308,101249.75,67241,67241,67241,56308,56308,56308,2025-05-06T12:00:00Z,persistence-placeholder,True
2025-05-06 12:00:00+00:00,SPP_NORTH_HUB,28911,7994,26,20891,46366.75,28911,28911,28911,20891,20891,20891,2025-05-06T12:00:00Z,persistence-placeholder,True
2025-05-06 12:00:00+00:00,CAISO_NP15,20781,2770,0,18011,33983.0,20781,20781,20781,18011,18011,18011,2025-05-06T12:00:00Z,persistence-placeholder,True
2025-05-06 13:00:00+00:00,ISONE_NEMA,12165,515,147,11503,18007.25,12165,12165,12165,11503,11503,11503,2025-05-06T13:00:00Z,persistence-placeholder,True
2025-05-06 13:00:00+00:00,MISO_MINN_HUB,67481,4582,7907,54992,101249.75,67481,67481,67481,54992,54992,54992,2025-05-06T13:00:00Z,persistence-placeholder,True
2025-05-06 13:00:00+00:00,SPP_NORTH_HUB,29380,7472,127,21781,46366.75,29380,29380,29380,21781,21781,21781,2025-05-06T13:00:00Z,persistence-placeholder,True
2025-05-06 13:00:00+00:00,CAISO_NP15,22064,2520,0,19544,33983.0,22064,22064,22064,19544,19544,19544,2025-05-06T13:00:00Z,persistence-placeholder,True
2025-05-06 14:00:00+00:00,MISO_MINN_HUB,68049,3983,9738,54328,101249.75,68049,68049,68049,54328,54328,54328,2025-05-06T14:00:00Z,persistence-placeholder,True
2025-05-06 14:00:00+00:00,CAISO_NP15,23233,2104,1605,19524,33983.0,23233,23233,23233,19524,19524,19524,2025-05-06T14:00:00Z,persistence-placeholder,True
2025-05-06 14:00:00+00:00,SPP_NORTH_HUB,29765,7243,211,22311,46366.75,29765,29765,29765,22311,22311,22311,2025-05-06T14:00:00Z,persistence-placeholder,True
2025-05-06 14:00:00+00:00,ISONE_NEMA,12314,447,163,11704,18007.25,12314,12314,12314,11704,11704,11704,2025-05-06T14:00:00Z,persistence-placeholder,True
2025-05-06 15:00:00+00:00,ISONE_NEMA,12327,453,178,11696,18007.25,12327,12327,12327,11696,11696,11696,2025-05-06T15:00:00Z,persistence-placeholder,True
2025-05-06 15:00:00+00:00,MISO_MINN_HUB,68531,3845,10385,54301,101249.75,68531,68531,68531,54301,54301,54301,2025-05-06T15:00:00Z,persistence-placeholder,True
2025-05-06 15:00:00+00:00,CAISO_NP15,23821,1477,8958,13386,33983.0,23821,23821,23821,13386,13386,13386,2025-05-06T15:00:00Z,persistence-placeholder,True
2025-05-06 15:00:00+00:00,SPP_NORTH_HUB,30292,8399,280,21613,46366.75,30292,30292,30292,21613,21613,21613,2025-05-06T15:00:00Z,persistence-placeholder,True
2025-05-06 16:00:00+00:00,SPP_NORTH_HUB,30630,10179,427,20024,46366.75,30630,30630,30630,20024,20024,20024,2025-05-06T16:00:00Z,persistence-placeholder,True
2025-05-06 16:00:00+00:00,CAISO_NP15,23677,1027,14406,8244,33983.0,23677,23677,23677,8244,8244,8244,2025-05-06T16:00:00Z,persistence-placeholder,True
2025-05-06 16:00:00+00:00,MISO_MINN_HUB,69207,3527,10698,54982,101249.75,69207,69207,69207,54982,54982,54982,2025-05-06T16:00:00Z,persistence-placeholder,True
2025-05-06 16:00:00+00:00,ISONE_NEMA,12332,432,173,11727,18007.25,12332,12332,12332,11727,11727,11727,2025-05-06T16:00:00Z,persistence-placeholder,True
2025-05-06 17:00:00+00:00,ISONE_NEMA,12238,446,198,11594,18007.25,12238,12238,12238,11594,11594,11594,2025-05-06T17:00:00Z,persistence-placeholder,True
2025-05-06 17:00:00+00:00,SPP_NORTH_HUB,30999,12196,407,18396,46366.75,30999,30999,30999,18396,18396,18396,2025-05-06T17:00:00Z,persistence-placeholder,True
2025-05-06 17:00:00+00:00,MISO_MINN_HUB,70123,3642,10326,56155,101249.75,70123,70123,70123,56155,56155,56155,2025-05-06T17:00:00Z,persistence-placeholder,True
2025-05-06 17:00:00+00:00,CAISO_NP15,23852,868,16140,6844,33983.0,23852,23852,23852,6844,6844,6844,2025-05-06T17:00:00Z,persistence-placeholder,True
2025-05-06 18:00:00+00:00,ISONE_NEMA,12178,458,164,11556,18007.25,12178,12178,12178,11556,11556,11556,2025-05-06T18:00:00Z,persistence-placeholder,True
2025-05-06 18:00:00+00:00,MISO_MINN_HUB,70815,3867,10441,56507,101249.75,70815,70815,70815,56507,56507,56507,2025-05-06T18:00:00Z,persistence-placeholder,True
2025-05-06 18:00:00+00:00,SPP_NORTH_HUB,31265,13165,444,17656,46366.75,31265,31265,31265,17656,17656,17656,2025-05-06T18:00:00Z,persistence-placeholder,True
2025-05-06 18:00:00+00:00,CAISO_NP15,23618,989,17034,5595,33983.0,23618,23618,23618,5595,5595,5595,2025-05-06T18:00:00Z,persistence-placeholder,True
2025-05-06 19:00:00+00:00,SPP_NORTH_HUB,31284,13021,426,17837,46366.75,31284,31284,31284,17837,17837,17837,2025-05-06T19:00:00Z,persistence-placeholder,True
2025-05-06 19:00:00+00:00,ISONE_NEMA,12256,450,117,11689,18007.25,12256,12256,12256,11689,11689,11689,2025-05-06T19:00:00Z,persistence-placeholder,True
2025-05-06 19:00:00+00:00,CAISO_NP15,24539,1419,17471,5649,33983.0,24539,24539,24539,5649,5649,5649,2025-05-06T19:00:00Z,persistence-placeholder,True
2025-05-06 19:00:00+00:00,MISO_MINN_HUB,70766,3899,9509,57358,101249.75,70766,70766,70766,57358,57358,57358,2025-05-06T19:00:00Z,persistence-placeholder,True
2025-05-06 20:00:00+00:00,MISO_MINN_HUB,70892,3896,8772,58224,101249.75,70892,70892,70892,58224,58224,58224,2025-05-06T20:00:00Z,persistence-placeholder,True
2025-05-06 20:00:00+00:00,ISONE_NEMA,12615,421,93,12101,18007.25,12615,12615,12615,12101,12101,12101,2025-05-06T20:00:00Z,persistence-placeholder,True
2025-05-06 20:00:00+00:00,CAISO_NP15,24119,2043,17364,4712,33983.0,24119,24119,24119,4712,4712,4712,2025-05-06T20:00:00Z,persistence-placeholder,True
2025-05-06 20:00:00+00:00,SPP_NORTH_HUB,31252,13608,410,17234,46366.75,31252,31252,31252,17234,17234,17234,2025-05-06T20:00:00Z,persistence-placeholder,True
2025-05-06 21:00:00+00:00,SPP_NORTH_HUB,31309,13585,428,17296,46366.75,31309,31309,31309,17296,17296,17296,2025-05-06T21:00:00Z,persistence-placeholder,True
2025-05-06 21:00:00+00:00,ISONE_NEMA,13023,437,130,12456,18007.25,13023,13023,13023,12456,12456,12456,2025-05-06T21:00:00Z,persistence-placeholder,True
2025-05-06 21:00:00+00:00,MISO_MINN_HUB,71531,3898,8195,59438,101249.75,71531,71531,71531,59438,59438,59438,2025-05-06T21:00:00Z,persistence-placeholder,True
2025-05-06 21:00:00+00:00,CAISO_NP15,25061,2463,17352,5246,33983.0,25061,25061,25061,5246,5246,5246,2025-05-06T21:00:00Z,persistence-placeholder,True
2025-05-06 22:00:00+00:00,SPP_NORTH_HUB,31207,12366,323,18518,46366.75,31207,31207,31207,18518,18518,18518,2025-05-06T22:00:00Z,persistence-placeholder,True
2025-05-06 22:00:00+00:00,ISONE_NEMA,13291,495,64,12732,18007.25,13291,13291,13291,12732,12732,12732,2025-05-06T22:00:00Z,persistence-placeholder,True
2025-05-06 22:00:00+00:00,MISO_MINN_HUB,72362,4109,7238,61015,101249.75,72362,72362,72362,61015,61015,61015,2025-05-06T22:00:00Z,persistence-placeholder,True
2025-05-06 22:00:00+00:00,CAISO_NP15,25716,3215,16180,6321,33983.0,25716,25716,25716,6321,6321,6321,2025-05-06T22:00:00Z,persistence-placeholder,True
2025-05-06 23:00:00+00:00,ISONE_NEMA,13366,537,15,12814,18007.25,13366,13366,13366,12814,12814,12814,2025-05-06T23:00:00Z,persistence-placeholder,True
2025-05-06 23:00:00+00:00,SPP_NORTH_HUB,30921,10079,161,20681,46366.75,30921,30921,30921,20681,20681,20681,2025-05-06T23:00:00Z,persistence-placeholder,True
2025-05-06 23:00:00+00:00,CAISO_NP15,25666,3669,14614,7383,33983.0,25666,25666,25666,7383,7383,7383,2025-05-06T23:00:00Z,persistence-placeholder,True
2025-05-06 23:00:00+00:00,MISO_MINN_HUB,72792,4647,4017,64128,101249.75,72792,72792,72792,64128,64128,64128,2025-05-06T23:00:00Z,persistence-placeholder,True
2025-05-07 00:00:00+00:00,CAISO_NP15,25207,3631,13235,8341,33983.0,25207,25207,25207,8341,8341,8341,2025-05-07T00:00:00Z,persistence-placeholder,True
2025-05-07 00:00:00+00:00,MISO_MINN_HUB,72754,5207,707,66840,101249.75,72754,72754,72754,66840,66840,66840,2025-05-07T00:00:00Z,persistence-placeholder,True
2025-05-07 00:00:00+00:00,ISONE_NEMA,13214,455,2,12757,18007.25,13214,13214,13214,12757,12757,12757,2025-05-07T00:00:00Z,persistence-placeholder,True
2025-05-07 00:00:00+00:00,SPP_NORTH_HUB,30717,7986,80,22651,46366.75,30717,30717,30717,22651,22651,22651,2025-05-07T00:00:00Z,persistence-placeholder,True
2025-05-07 01:00:00+00:00,SPP_NORTH_HUB,30848,7080,4,23764,46366.75,30848,30848,30848,23764,23764,23764,2025-05-07T01:00:00Z,persistence-placeholder,True
2025-05-07 01:00:00+00:00,ISONE_NEMA,12478,467,0,12011,18007.25,12478,12478,12478,12011,12011,12011,2025-05-07T01:00:00Z,persistence-placeholder,True
2025-05-07 01:00:00+00:00,MISO_MINN_HUB,72976,5845,5,67126,101249.75,72976,72976,72976,67126,67126,67126,2025-05-07T01:00:00Z,persistence-placeholder,True
2025-05-07 01:00:00+00:00,CAISO_NP15,25175,3554,10851,10770,33983.0,25175,25175,25175,10770,10770,10770,2025-05-07T01:00:00Z,persistence-placeholder,True
2025-05-07 02:00:00+00:00,SPP_NORTH_HUB,30324,6180,0,24144,46366.75,30324,30324,30324,24144,24144,24144,2025-05-07T02:00:00Z,persistence-placeholder,True
2025-05-07 02:00:00+00:00,ISONE_NEMA,11475,525,0,10950,18007.25,11475,11475,11475,10950,10950,10950,2025-05-07T02:00:00Z,persistence-placeholder,True
2025-05-07 02:00:00+00:00,MISO_MINN_HUB,70801,6700,3,64098,101249.75,70801,70801,70801,64098,64098,64098,2025-05-07T02:00:00Z,persistence-placeholder,True
2025-05-07 02:00:00+00:00,CAISO_NP15,25742,3452,5749,16541,33983.0,25742,25742,25742,16541,16541,16541,2025-05-07T02:00:00Z,persistence-placeholder,True
